bank_transaction_id,bank_account_id,settlement_id,description,type,amount,currency,posted_at,value_date,status
BANK_004933,ACC_BNP_EUR_02,SETTLE_004933,SETTLEMENT PAYOUT REF SETTLE_004933,CREDIT,346.15,EUR,2026-03-13 22:06:27,2026-03-13,POSTED
BANK_004934,ACC_JPM_USD_01,SETTLE_004934,SETTLEMENT PAYOUT REF SETTLE_004934,CREDIT,500.98,USD,2026-01-26 14:19:44,2026-01-26,POSTED
BANK_004935,ACC_RBC_CAD_01,SETTLE_004935,SETTLEMENT PAYOUT REF SETTLE_004935,CREDIT,54.39,CAD,2026-03-20 14:39:47,2026-03-20,POSTED
BANK_004936,ACC_BNP_EUR_02,SETTLE_004936,SETTLEMENT PAYOUT REF SETTLE_004936,CREDIT,578.77,EUR,2026-01-09 19:12:09,2026-01-09,POSTED
BANK_004937,ACC_BARC_GBP_01,SETTLE_004937,SETTLEMENT PAYOUT REF SETTLE_004937,CREDIT,48.70,GBP,2026-02-05 15:41:26,2026-02-05,POSTED
BANK_004938,ACC_DB_EUR_01,SETTLE_004938,SETTLEMENT PAYOUT REF SETTLE_004938,CREDIT,1409.01,EUR,2026-03-16 18:53:28,2026-03-16,POSTED
BANK_004939,ACC_BARC_GBP_01,SETTLE_004939,SETTLEMENT PAYOUT REF SETTLE_004939,CREDIT,276.49,GBP,2026-01-15 16:19:54,2026-01-15,POSTED
BANK_004940,ACC_ICICI_INR_02,SETTLE_004940,SETTLEMENT PAYOUT REF SETTLE_004940,CREDIT,486.02,INR,2026-02-02 09:44:31,2026-02-02,POSTED
BANK_004941,ACC_BNP_EUR_02,SETTLE_004941,SETTLEMENT PAYOUT REF SETTLE_004941,CREDIT,49.22,EUR,2026-03-14 19:52:52,2026-03-14,POSTED
BANK_004942,ACC_BNP_EUR_02,SETTLE_004942,SETTLEMENT PAYOUT REF SETTLE_004942,CREDIT,2256.05,EUR,2026-02-12 04:37:31,2026-02-12,POSTED
BANK_004943,ACC_JPM_USD_01,SETTLE_004943,SETTLEMENT PAYOUT REF SETTLE_004943,CREDIT,40.96,USD,2026-03-02 05:13:02,2026-03-02,POSTED
BANK_004944,ACC_WF_USD_03,SETTLE_004944,SETTLEMENT PAYOUT REF SETTLE_004944,CREDIT,629.16,USD,2026-01-06 16:07:55,2026-01-06,POSTED
BANK_004945,ACC_BARC_GBP_01,SETTLE_004945,SETTLEMENT PAYOUT REF SETTLE_004945,CREDIT,434.38,GBP,2026-04-03 01:17:40,2026-04-03,POSTED
BANK_004946,ACC_BARC_GBP_01,SETTLE_004946,SETTLEMENT PAYOUT REF SETTLE_004946,CREDIT,127.45,GBP,2026-02-24 14:07:02,2026-02-24,POSTED
BANK_004947,ACC_HDFC_INR_01,SETTLE_004947,SETTLEMENT PAYOUT REF SETTLE_004947,CREDIT,2499.00,INR,2026-03-10 09:01:36,2026-03-10,POSTED
BANK_004948,ACC_WF_USD_03,SETTLE_004948,SETTLEMENT PAYOUT REF SETTLE_004948,CREDIT,1605.24,USD,2026-01-08 06:09:31,2026-01-08,POSTED
BANK_004949,ACC_JPM_USD_01,SETTLE_004949,SETTLEMENT PAYOUT REF SETTLE_004949,CREDIT,37.56,USD,2026-02-17 07:50:12,2026-02-17,POSTED
BANK_004950,ACC_HDFC_INR_01,SETTLE_004950,SETTLEMENT PAYOUT REF SETTLE_004950,CREDIT,787.41,INR,2026-02-12 06:50:44,2026-02-12,POSTED
BANK_004951,ACC_BARC_GBP_01,SETTLE_004951,SETTLEMENT PAYOUT REF SETTLE_004951,CREDIT,2945.82,GBP,2026-03-27 06:56:20,2026-03-27,POSTED
BANK_004952,ACC_WF_USD_03,SETTLE_004952,SETTLEMENT PAYOUT REF SETTLE_004952,CREDIT,2703.93,USD,2026-03-03 22:25:07,2026-03-03,POSTED
BANK_004953,ACC_BNP_EUR_02,SETTLE_004953,SETTLEMENT PAYOUT REF SETTLE_004953,CREDIT,1531.85,EUR,2026-02-09 07:26:48,2026-02-09,POSTED
BANK_004954,ACC_HDFC_INR_01,SETTLE_004954,SETTLEMENT PAYOUT REF SETTLE_004954,CREDIT,1499.00,INR,2026-02-05 07:41:29,2026-02-05,POSTED
BANK_004955,ACC_DB_EUR_01,SETTLE_004955,SETTLEMENT PAYOUT REF SETTLE_004955,CREDIT,2595.48,EUR,2026-01-28 12:47:59,2026-01-28,POSTED
BANK_004956,ACC_BOA_USD_02,SETTLE_004956,SETTLEMENT PAYOUT REF SETTLE_004956,CREDIT,64.76,USD,2026-01-29 22:46:46,2026-01-29,POSTED
BANK_004957,ACC_BNP_EUR_02,SETTLE_004957,SETTLEMENT PAYOUT REF SETTLE_004957,CREDIT,92.82,EUR,2026-01-15 05:39:20,2026-01-15,POSTED
BANK_004958,ACC_ICICI_INR_02,SETTLE_004958,SETTLEMENT PAYOUT REF SETTLE_004958,CREDIT,4937.01,INR,2026-02-19 20:22:06,2026-02-19,POSTED
BANK_004959,ACC_BARC_GBP_01,SETTLE_004959,SETTLEMENT PAYOUT REF SETTLE_004959,CREDIT,577.85,GBP,2026-02-13 02:35:43,2026-02-13,POSTED
BANK_004960,ACC_BNP_EUR_02,SETTLE_004960,SETTLEMENT PAYOUT REF SETTLE_004960,CREDIT,61.51,EUR,2026-03-12 22:08:00,2026-03-12,POSTED
BANK_004961,ACC_BNP_EUR_02,SETTLE_004961,SETTLEMENT PAYOUT REF SETTLE_004961,CREDIT,493.27,EUR,2026-01-15 22:39:16,2026-01-15,POSTED
BANK_004962,ACC_BOA_USD_02,SETTLE_004962,SETTLEMENT PAYOUT REF SETTLE_004962,CREDIT,453.58,USD,2026-01-03 21:23:34,2026-01-03,POSTED
BANK_004963,ACC_DB_EUR_01,SETTLE_004963,SETTLEMENT PAYOUT REF SETTLE_004963,CREDIT,49.07,EUR,2026-03-20 23:03:30,2026-03-20,POSTED
BANK_004964,ACC_BOA_USD_02,SETTLE_004964,SETTLEMENT PAYOUT REF SETTLE_004964,CREDIT,47.76,USD,2026-02-10 05:55:29,2026-02-10,POSTED
BANK_004965,ACC_WF_USD_03,SETTLE_004965,SETTLEMENT PAYOUT REF SETTLE_004965,CREDIT,46.87,USD,2026-02-14 02:18:07,2026-02-14,POSTED
BANK_004966,ACC_BARC_GBP_01,SETTLE_004966,SETTLEMENT PAYOUT REF SETTLE_004966,CREDIT,73.97,GBP,2026-01-05 23:05:23,2026-01-05,POSTED
BANK_004967,ACC_DB_EUR_01,SETTLE_004967,SETTLEMENT PAYOUT REF SETTLE_004967,CREDIT,37.81,EUR,2026-03-16 23:02:19,2026-03-16,POSTED
BANK_004968,ACC_BNP_EUR_02,SETTLE_004968,SETTLEMENT PAYOUT REF SETTLE_004968,CREDIT,586.21,EUR,2026-03-09 21:42:33,2026-03-09,POSTED
BANK_004969,ACC_BOA_USD_02,SETTLE_004969,SETTLEMENT PAYOUT REF SETTLE_004969,CREDIT,26.91,USD,2026-01-07 13:59:23,2026-01-07,POSTED
BANK_004971,ACC_DB_EUR_01,SETTLE_004971,SETTLEMENT PAYOUT REF SETTLE_004971,CREDIT,44.25,EUR,2026-03-06 02:36:25,2026-03-06,POSTED
BANK_004972,ACC_ICICI_INR_02,SETTLE_004972,SETTLEMENT PAYOUT REF SETTLE_004972,CREDIT,78.93,INR,2026-01-15 18:18:08,2026-01-15,POSTED
BANK_004973,ACC_BOA_USD_02,SETTLE_004973,SETTLEMENT PAYOUT REF SETTLE_004973,CREDIT,18.43,USD,2026-02-01 12:21:22,2026-02-01,POSTED
BANK_004974,ACC_HDFC_INR_01,SETTLE_004974,SETTLEMENT PAYOUT REF SETTLE_004974,CREDIT,491.01,INR,2026-02-28 11:27:33,2026-02-28,POSTED
BANK_004975,ACC_BOA_USD_02,SETTLE_004975,SETTLEMENT PAYOUT REF SETTLE_004975,CREDIT,59.13,USD,2026-02-28 06:45:10,2026-02-28,POSTED
BANK_004976,ACC_ICICI_INR_02,SETTLE_004976,SETTLEMENT PAYOUT REF SETTLE_004976,CREDIT,2499.00,INR,2026-01-08 04:59:34,2026-01-08,POSTED
BANK_004977,ACC_BOA_USD_02,SETTLE_004977,SETTLEMENT PAYOUT REF SETTLE_004977,CREDIT,44.36,USD,2026-01-26 13:33:19,2026-01-26,POSTED
BANK_004979,ACC_BOA_USD_02,SETTLE_004979,SETTLEMENT PAYOUT REF SETTLE_004979,CREDIT,40.23,USD,2026-02-13 23:53:01,2026-02-13,POSTED
BANK_004980,ACC_WF_USD_03,SETTLE_004980,SETTLEMENT PAYOUT REF SETTLE_004980,CREDIT,357.42,USD,2026-03-17 14:06:05,2026-03-17,POSTED
BANK_004981,ACC_BNP_EUR_02,SETTLE_004981,SETTLEMENT PAYOUT REF SETTLE_004981,CREDIT,510.96,EUR,2026-01-05 15:59:51,2026-01-05,POSTED
BANK_004982,ACC_BOA_USD_02,SETTLE_004982,SETTLEMENT PAYOUT REF SETTLE_004982,CREDIT,272.39,USD,2026-03-16 16:00:27,2026-03-16,POSTED
BANK_004983,ACC_BARC_GBP_01,SETTLE_004983,SETTLEMENT PAYOUT REF SETTLE_004983,CREDIT,274.22,GBP,2026-01-22 02:32:28,2026-01-22,POSTED
BANK_004984,ACC_HDFC_INR_01,SETTLE_004984,SETTLEMENT PAYOUT REF SETTLE_004984,CREDIT,985.01,INR,2026-01-15 03:53:58,2026-01-15,POSTED
BANK_004985,ACC_ICICI_INR_02,SETTLE_004985,SETTLEMENT PAYOUT REF SETTLE_004985,CREDIT,3423.11,INR,2026-03-16 08:02:55,2026-03-16,POSTED
BANK_004986,ACC_RBC_CAD_01,SETTLE_004986,SETTLEMENT PAYOUT REF SETTLE_004986,CREDIT,1444.21,CAD,2026-03-08 21:47:20,2026-03-08,POSTED
BANK_004987,ACC_BARC_GBP_01,SETTLE_004987,SETTLEMENT PAYOUT REF SETTLE_004987,CREDIT,51.60,GBP,2026-03-09 00:50:41,2026-03-09,POSTED
BANK_004989,ACC_RBC_CAD_01,SETTLE_004989,SETTLEMENT PAYOUT REF SETTLE_004989,CREDIT,60.68,CAD,2026-02-03 08:38:16,2026-02-03,POSTED
BANK_004990,ACC_JPM_USD_01,SETTLE_004990,SETTLEMENT PAYOUT REF SETTLE_004990,CREDIT,16.77,USD,2026-02-23 00:30:01,2026-02-23,POSTED
BANK_004991,ACC_BNP_EUR_02,SETTLE_004991,SETTLEMENT PAYOUT REF SETTLE_004991,CREDIT,63.98,EUR,2026-04-02 04:05:00,2026-04-02,POSTED
BANK_004992,ACC_BNP_EUR_02,SETTLE_004992,SETTLEMENT PAYOUT REF SETTLE_004992,CREDIT,25.53,EUR,2026-02-07 17:57:10,2026-02-07,POSTED
BANK_004993,ACC_BARC_GBP_01,SETTLE_004993,SETTLEMENT PAYOUT REF SETTLE_004993,CREDIT,43.73,GBP,2026-03-21 09:57:14,2026-03-21,POSTED
BANK_004994,ACC_JPM_USD_01,SETTLE_004994,SETTLEMENT PAYOUT REF SETTLE_004994,CREDIT,258.80,USD,2026-02-21 03:03:17,2026-02-21,POSTED
BANK_004995,ACC_ICICI_INR_02,SETTLE_004995,SETTLEMENT PAYOUT REF SETTLE_004995,CREDIT,2499.00,INR,2026-02-18 23:28:54,2026-02-18,POSTED
BANK_004996,ACC_JPM_USD_01,SETTLE_004996,SETTLEMENT PAYOUT REF SETTLE_004996,CREDIT,149.09,USD,2026-01-12 11:14:59,2026-01-12,POSTED
BANK_004997,ACC_DB_EUR_01,SETTLE_004997,SETTLEMENT PAYOUT REF SETTLE_004997,CREDIT,2676.20,EUR,2026-02-06 03:43:54,2026-02-06,POSTED
BANK_004998,ACC_BOA_USD_02,SETTLE_004998,SETTLEMENT PAYOUT REF SETTLE_004998,CREDIT,16.69,USD,2026-04-03 10:34:40,2026-04-03,POSTED
BANK_004999,ACC_BNP_EUR_02,SETTLE_004999,SETTLEMENT PAYOUT REF SETTLE_004999,CREDIT,62.13,EUR,2026-02-10 08:42:58,2026-02-10,POSTED
BANK_005000,ACC_TD_CAD_02,SETTLE_005000,SETTLEMENT PAYOUT REF SETTLE_005000,CREDIT,253.49,CAD,2026-01-16 06:22:16,2026-01-16,POSTED
BANK_005001,ACC_DB_EUR_01,SETTLE_005001,SETTLEMENT PAYOUT REF SETTLE_005001,CREDIT,49.90,EUR,2026-01-11 00:16:12,2026-01-11,POSTED
BANK_005002_DUP,ACC_BARC_GBP_01,SETTLE_005002,SETTLEMENT PAYOUT DUP REF SETTLE_005002,CREDIT,609.11,GBP,2026-01-14 05:09:42,2026-01-14,POSTED
BANK_005002,ACC_HSBC_GBP_02,SETTLE_005002,SETTLEMENT PAYOUT REF SETTLE_005002,CREDIT,609.11,GBP,2026-01-14 04:59:42,2026-01-14,POSTED
BANK_005003,ACC_BNP_EUR_02,SETTLE_005003,SETTLEMENT PAYOUT REF SETTLE_005003,CREDIT,1905.03,EUR,2026-03-11 04:49:07,2026-03-11,POSTED
BANK_005004,ACC_BOA_USD_02,SETTLE_005004,SETTLEMENT PAYOUT REF SETTLE_005004,CREDIT,79.34,USD,2026-01-22 18:02:18,2026-01-22,POSTED
BANK_005005,ACC_WF_USD_03,SETTLE_005005,SETTLEMENT PAYOUT REF SETTLE_005005,CREDIT,312.93,USD,2026-02-20 17:16:25,2026-02-20,POSTED
BANK_005006,ACC_DB_EUR_01,SETTLE_005006,SETTLEMENT PAYOUT REF SETTLE_005006,CREDIT,420.49,EUR,2026-01-28 18:55:06,2026-01-28,POSTED
BANK_005007,ACC_BARC_GBP_01,SETTLE_005007,SETTLEMENT PAYOUT REF SETTLE_005007,CREDIT,3150.27,GBP,2026-01-15 23:11:31,2026-01-15,POSTED
BANK_005008,ACC_BARC_GBP_01,SETTLE_005008,SETTLEMENT PAYOUT REF SETTLE_005008,CREDIT,78.66,GBP,2026-02-13 19:49:29,2026-02-13,POSTED
BANK_005009,ACC_ICICI_INR_02,SETTLE_005009,SETTLEMENT PAYOUT REF SETTLE_005009,CREDIT,780.02,INR,2026-01-29 06:37:19,2026-01-29,POSTED
BANK_005010_DUP,ACC_DB_EUR_01,SETTLE_005010,SETTLEMENT PAYOUT DUP REF SETTLE_005010,CREDIT,182.90,EUR,2026-01-11 07:30:47,2026-01-11,POSTED
BANK_005010,ACC_BNP_EUR_02,SETTLE_005010,SETTLEMENT PAYOUT REF SETTLE_005010,CREDIT,182.90,EUR,2026-01-11 07:20:47,2026-01-11,POSTED
BANK_005011,ACC_BNP_EUR_02,SETTLE_005011,SETTLEMENT PAYOUT REF SETTLE_005011,CREDIT,27.10,EUR,2026-03-27 00:30:56,2026-03-27,POSTED
BANK_005012,ACC_JPM_USD_01,SETTLE_005012,SETTLEMENT PAYOUT REF SETTLE_005012,CREDIT,2156.14,USD,2026-01-30 07:26:18,2026-01-30,POSTED
BANK_005013,ACC_HDFC_INR_01,SETTLE_005013,SETTLEMENT PAYOUT REF SETTLE_005013,CREDIT,2491.00,INR,2026-03-12 09:12:17,2026-03-12,POSTED
BANK_005014,ACC_BNP_EUR_02,SETTLE_005014,SETTLEMENT PAYOUT REF SETTLE_005014,CREDIT,174.40,EUR,2026-03-31 08:30:42,2026-03-31,POSTED
BANK_005015,ACC_RBC_CAD_01,SETTLE_005015,SETTLEMENT PAYOUT REF SETTLE_005015,CREDIT,25.60,CAD,2026-03-19 07:24:03,2026-03-19,POSTED
BANK_005016,ACC_BOA_USD_02,SETTLE_005016,SETTLEMENT PAYOUT REF SETTLE_005016,CREDIT,27.28,USD,2026-03-03 10:11:11,2026-03-03,POSTED
BANK_005017,ACC_ICICI_INR_02,SETTLE_005017,SETTLEMENT PAYOUT REF SETTLE_005017,CREDIT,1973.01,INR,2026-02-25 21:09:20,2026-02-25,POSTED
BANK_005018,ACC_WF_USD_03,SETTLE_005018,SETTLEMENT PAYOUT REF SETTLE_005018,CREDIT,97.72,USD,2026-02-22 22:24:15,2026-02-22,POSTED
BANK_005020,ACC_BNP_EUR_02,SETTLE_005020,SETTLEMENT PAYOUT REF SETTLE_005020,CREDIT,3310.56,EUR,2026-02-26 14:33:07,2026-02-26,POSTED
BANK_005021,ACC_BNP_EUR_02,SETTLE_005021,SETTLEMENT PAYOUT REF SETTLE_005021,CREDIT,146.16,EUR,2026-03-10 13:16:55,2026-03-10,POSTED
BANK_005022,ACC_HSBC_GBP_02,SETTLE_005022,SETTLEMENT PAYOUT REF SETTLE_005022,CREDIT,68.58,GBP,2026-03-23 14:15:54,2026-03-23,POSTED
BANK_005023,ACC_JPM_USD_01,SETTLE_005023,SETTLEMENT PAYOUT REF SETTLE_005023,CREDIT,145.32,USD,2026-02-08 03:38:13,2026-02-08,POSTED
BANK_005024,ACC_BOA_USD_02,SETTLE_005024,SETTLEMENT PAYOUT REF SETTLE_005024,CREDIT,25.56,USD,2026-03-20 23:32:15,2026-03-20,POSTED
BANK_005025,ACC_BOA_USD_02,SETTLE_005025,SETTLEMENT PAYOUT REF SETTLE_005025,CREDIT,43.27,USD,2026-02-22 08:28:46,2026-02-22,POSTED
BANK_005026,ACC_HSBC_GBP_02,SETTLE_005026,SETTLEMENT PAYOUT REF SETTLE_005026,CREDIT,32.72,GBP,2026-03-12 03:24:10,2026-03-12,POSTED
BANK_005027,ACC_HSBC_GBP_02,SETTLE_005027,SETTLEMENT PAYOUT REF SETTLE_005027,CREDIT,420.39,GBP,2026-03-04 03:28:23,2026-03-04,POSTED
BANK_005028,ACC_BARC_GBP_01,SETTLE_005028,SETTLEMENT PAYOUT REF SETTLE_005028,CREDIT,33.34,GBP,2026-01-13 19:45:26,2026-01-13,POSTED
BANK_005029,ACC_HSBC_GBP_02,SETTLE_005029,SETTLEMENT PAYOUT REF SETTLE_005029,CREDIT,29.06,GBP,2026-03-22 22:04:16,2026-03-22,POSTED
BANK_005030,ACC_BARC_GBP_01,SETTLE_005030,SETTLEMENT PAYOUT REF SETTLE_005030,CREDIT,34.38,GBP,2026-02-11 02:03:18,2026-02-11,POSTED
BANK_005031,ACC_BNP_EUR_02,SETTLE_005031,SETTLEMENT PAYOUT REF SETTLE_005031,CREDIT,630.53,EUR,2026-02-04 15:49:25,2026-02-04,POSTED
BANK_005032,ACC_DB_EUR_01,SETTLE_005032,SETTLEMENT PAYOUT REF SETTLE_005032,CREDIT,50.47,EUR,2026-02-14 16:46:42,2026-02-14,POSTED
BANK_005033,ACC_WF_USD_03,SETTLE_005033,SETTLEMENT PAYOUT REF SETTLE_005033,CREDIT,338.54,USD,2026-02-17 02:27:52,2026-02-17,POSTED
BANK_005034,ACC_BNP_EUR_02,SETTLE_005034,SETTLEMENT PAYOUT REF SETTLE_005034,CREDIT,607.22,EUR,2026-01-03 23:17:14,2026-01-03,POSTED
BANK_005035,ACC_WF_USD_03,SETTLE_005035,SETTLEMENT PAYOUT REF SETTLE_005035,CREDIT,163.86,USD,2026-03-01 09:26:14,2026-03-01,POSTED
BANK_005036,ACC_WF_USD_03,SETTLE_005036,SETTLEMENT PAYOUT REF SETTLE_005036,CREDIT,69.61,USD,2026-03-20 12:51:03,2026-03-20,POSTED
BANK_005037,ACC_JPM_USD_01,SETTLE_005037,SETTLEMENT PAYOUT REF SETTLE_005037,CREDIT,560.04,USD,2026-01-24 10:39:49,2026-01-24,POSTED
BANK_005038,ACC_BARC_GBP_01,SETTLE_005038,SETTLEMENT PAYOUT REF SETTLE_005038,CREDIT,348.01,GBP,2026-03-09 07:32:10,2026-03-09,POSTED
BANK_005039,ACC_TD_CAD_02,SETTLE_005039,SETTLEMENT PAYOUT REF SETTLE_005039,CREDIT,326.20,CAD,2026-01-05 14:26:24,2026-01-05,POSTED
BANK_005040,ACC_DB_EUR_01,SETTLE_005040,SETTLEMENT PAYOUT REF SETTLE_005040,CREDIT,597.48,EUR,2026-01-17 17:33:51,2026-01-17,POSTED
BANK_005041,ACC_JPM_USD_01,SETTLE_005041,SETTLEMENT PAYOUT REF SETTLE_005041,CREDIT,41.26,USD,2026-01-21 21:15:08,2026-01-21,POSTED
BANK_005042,ACC_DB_EUR_01,SETTLE_005042,SETTLEMENT PAYOUT REF SETTLE_005042,CREDIT,627.95,EUR,2026-04-03 09:08:52,2026-04-03,POSTED
BANK_005043,ACC_RBC_CAD_01,SETTLE_005043,SETTLEMENT PAYOUT REF SETTLE_005043,CREDIT,517.99,CAD,2026-01-30 17:46:51,2026-01-30,POSTED
BANK_005044,ACC_BARC_GBP_01,SETTLE_005044,SETTLEMENT PAYOUT REF SETTLE_005044,CREDIT,66.50,GBP,2026-01-28 05:47:31,2026-01-28,POSTED
BANK_005045,ACC_BARC_GBP_01,SETTLE_005045,SETTLEMENT PAYOUT REF SETTLE_005045,CREDIT,2327.14,GBP,2026-03-23 16:59:03,2026-03-23,POSTED
BANK_005046,ACC_HDFC_INR_01,SETTLE_005046,SETTLEMENT PAYOUT REF SETTLE_005046,CREDIT,491.01,INR,2026-02-14 11:52:50,2026-02-14,POSTED
BANK_005047,ACC_BOA_USD_02,SETTLE_005047,SETTLEMENT PAYOUT REF SETTLE_005047,CREDIT,26.42,USD,2026-01-08 14:59:41,2026-01-08,POSTED
BANK_005049,ACC_WF_USD_03,SETTLE_005049,SETTLEMENT PAYOUT REF SETTLE_005049,CREDIT,41.61,USD,2026-03-22 14:27:37,2026-03-22,POSTED
BANK_005050,ACC_TD_CAD_02,SETTLE_005050,SETTLEMENT PAYOUT REF SETTLE_005050,CREDIT,34.18,CAD,2026-03-27 20:30:02,2026-03-27,POSTED
BANK_005051,ACC_DB_EUR_01,SETTLE_005051,SETTLEMENT PAYOUT REF SETTLE_005051,CREDIT,149.85,EUR,2026-04-01 19:30:19,2026-04-01,POSTED
BANK_005052,ACC_HDFC_INR_01,SETTLE_005052,SETTLEMENT PAYOUT REF SETTLE_005052,CREDIT,799.00,INR,2026-02-02 13:19:20,2026-02-02,POSTED
BANK_005053,ACC_BARC_GBP_01,SETTLE_005053,SETTLEMENT PAYOUT REF SETTLE_005053,CREDIT,45.51,GBP,2026-03-09 06:12:39,2026-03-09,POSTED
BANK_005054,ACC_BARC_GBP_01,SETTLE_005054,SETTLEMENT PAYOUT REF SETTLE_005054,CREDIT,2370.44,GBP,2026-02-17 12:09:51,2026-02-17,POSTED
BANK_005055,ACC_RBC_CAD_01,SETTLE_005055,SETTLEMENT PAYOUT REF SETTLE_005055,CREDIT,370.42,CAD,2026-01-22 04:35:54,2026-01-22,POSTED
BANK_005056,ACC_HSBC_GBP_02,SETTLE_005056,SETTLEMENT PAYOUT REF SETTLE_005056,CREDIT,214.58,GBP,2026-01-09 05:15:28,2026-01-09,POSTED
BANK_005057,ACC_TD_CAD_02,SETTLE_005057,SETTLEMENT PAYOUT REF SETTLE_005057,CREDIT,342.35,CAD,2026-01-30 19:51:01,2026-01-30,POSTED
BANK_005058,ACC_DB_EUR_01,SETTLE_005058,SETTLEMENT PAYOUT REF SETTLE_005058,CREDIT,147.08,EUR,2026-04-02 11:37:20,2026-04-02,POSTED
BANK_005059,ACC_BNP_EUR_02,SETTLE_005059,SETTLEMENT PAYOUT REF SETTLE_005059,CREDIT,75.61,EUR,2026-01-27 00:35:30,2026-01-27,POSTED
BANK_005060,ACC_ICICI_INR_02,SETTLE_005060,SETTLEMENT PAYOUT REF SETTLE_005060,CREDIT,15000.00,INR,2026-02-13 08:21:46,2026-02-13,POSTED
BANK_005061,ACC_JPM_USD_01,SETTLE_005061,SETTLEMENT PAYOUT REF SETTLE_005061,CREDIT,49.31,USD,2026-02-09 16:02:11,2026-02-09,POSTED
BANK_005062,ACC_BNP_EUR_02,SETTLE_005062,SETTLEMENT PAYOUT REF SETTLE_005062,CREDIT,366.44,EUR,2026-03-16 14:06:09,2026-03-16,POSTED
BANK_005063,ACC_WF_USD_03,SETTLE_005063,SETTLEMENT PAYOUT REF SETTLE_005063,CREDIT,269.59,USD,2026-01-04 21:45:18,2026-01-04,POSTED
BANK_005064,ACC_BARC_GBP_01,SETTLE_005064,SETTLEMENT PAYOUT REF SETTLE_005064,CREDIT,44.10,GBP,2026-01-22 02:09:59,2026-01-22,POSTED
BANK_005066,ACC_BOA_USD_02,SETTLE_005066,SETTLEMENT PAYOUT REF SETTLE_005066,CREDIT,113.31,USD,2026-01-12 11:36:08,2026-01-12,POSTED
BANK_005067,ACC_HSBC_GBP_02,SETTLE_005067,SETTLEMENT PAYOUT REF SETTLE_005067,CREDIT,53.04,GBP,2026-01-24 02:08:08,2026-01-24,POSTED
BANK_005068,ACC_TD_CAD_02,SETTLE_005068,SETTLEMENT PAYOUT REF SETTLE_005068,CREDIT,26.39,CAD,2026-01-03 21:01:06,2026-01-03,POSTED
BANK_005069,ACC_JPM_USD_01,SETTLE_005069,SETTLEMENT PAYOUT REF SETTLE_005069,CREDIT,417.46,USD,2026-03-11 20:19:00,2026-03-11,POSTED
BANK_005070,ACC_HSBC_GBP_02,SETTLE_005070,SETTLEMENT PAYOUT REF SETTLE_005070,CREDIT,282.07,GBP,2026-01-14 02:23:52,2026-01-14,POSTED
BANK_005071,ACC_BNP_EUR_02,SETTLE_005071,SETTLEMENT PAYOUT REF SETTLE_005071,CREDIT,1740.23,EUR,2026-01-22 20:30:18,2026-01-22,POSTED
BANK_005072,ACC_JPM_USD_01,SETTLE_005072,SETTLEMENT PAYOUT REF SETTLE_005072,CREDIT,53.57,USD,2026-03-24 09:14:32,2026-03-24,POSTED
BANK_005073,ACC_DB_EUR_01,SETTLE_005073,SETTLEMENT PAYOUT REF SETTLE_005073,CREDIT,29.80,EUR,2026-02-26 04:40:30,2026-02-26,POSTED
BANK_005074,ACC_HDFC_INR_01,SETTLE_005074,SETTLEMENT PAYOUT REF SETTLE_005074,CREDIT,399.00,INR,2026-02-25 14:05:21,2026-02-25,POSTED
BANK_005075,ACC_BNP_EUR_02,SETTLE_005075,SETTLEMENT PAYOUT REF SETTLE_005075,CREDIT,23.78,EUR,2026-03-09 00:40:40,2026-03-09,POSTED
BANK_005076,ACC_DB_EUR_01,SETTLE_005076,SETTLEMENT PAYOUT REF SETTLE_005076,CREDIT,193.67,EUR,2026-02-09 08:28:52,2026-02-09,POSTED
BANK_005077,ACC_ICICI_INR_02,SETTLE_005077,SETTLEMENT PAYOUT REF SETTLE_005077,CREDIT,299.00,INR,2026-03-02 02:33:52,2026-03-02,POSTED
BANK_005078,ACC_BNP_EUR_02,SETTLE_005078,SETTLEMENT PAYOUT REF SETTLE_005078,CREDIT,49.55,EUR,2026-03-12 05:45:17,2026-03-12,POSTED
BANK_005079,ACC_JPM_USD_01,SETTLE_005079,SETTLEMENT PAYOUT REF SETTLE_005079,CREDIT,599.62,USD,2026-02-13 22:52:09,2026-02-13,POSTED
BANK_005080,ACC_BNP_EUR_02,SETTLE_005080,SETTLEMENT PAYOUT REF SETTLE_005080,CREDIT,141.86,EUR,2026-02-14 00:47:07,2026-02-14,POSTED
BANK_005081,ACC_BNP_EUR_02,SETTLE_005081,SETTLEMENT PAYOUT REF SETTLE_005081,CREDIT,1711.19,EUR,2026-02-24 15:19:46,2026-02-24,POSTED
BANK_005082,ACC_ICICI_INR_02,SETTLE_005082,SETTLEMENT PAYOUT REF SETTLE_005082,CREDIT,4937.01,INR,2026-01-22 17:03:43,2026-01-22,POSTED
BANK_005083,ACC_BNP_EUR_02,SETTLE_005083,SETTLEMENT PAYOUT REF SETTLE_005083,CREDIT,203.86,EUR,2026-03-12 19:49:06,2026-03-12,POSTED
BANK_005084,ACC_BNP_EUR_02,SETTLE_005084,SETTLEMENT PAYOUT REF SETTLE_005084,CREDIT,486.08,EUR,2026-01-22 11:32:23,2026-01-22,POSTED
BANK_005085,ACC_WF_USD_03,SETTLE_005085,SETTLEMENT PAYOUT REF SETTLE_005085,CREDIT,258.46,USD,2026-02-20 01:21:33,2026-02-20,POSTED
