settlement_id,processor_id,merchant_id,currency,gross_amount,fee_amount,net_amount,transaction_count,settlement_date,status
SETTLE_005027,PAYPAL,MERCH_0072,GBP,433.25,12.86,420.39,1,2026-03-02,SETTLED
SETTLE_005028,ADYEN,MERCH_0003,GBP,33.95,0.61,33.34,1,2026-01-12,SETTLED
SETTLE_005029,CHECKOUT_COM,MERCH_0067,GBP,29.75,0.69,29.06,1,2026-03-21,SETTLED
SETTLE_005030,STRIPE,MERCH_0001,GBP,35.25,0.87,34.38,1,2026-02-09,SETTLED
SETTLE_005031,STRIPE,MERCH_0057,EUR,643.00,12.47,630.53,1,2026-01-18,SETTLED
SETTLE_005032,ADYEN,MERCH_0018,EUR,50.80,0.33,50.47,1,2026-02-13,SETTLED
SETTLE_005033,ADYEN,MERCH_0003,USD,342.75,4.21,338.54,1,2026-02-15,SETTLED
SETTLE_005034,ADYEN,MERCH_0067,EUR,609.50,2.28,607.22,1,2026-01-02,SETTLED
SETTLE_005035,ADYEN,MERCH_0063,USD,167.50,3.64,163.86,1,2026-02-28,SETTLED
SETTLE_005036,STRIPE,MERCH_0079,USD,72.00,2.39,69.61,1,2026-03-19,SETTLED
SETTLE_005037,PAYPAL,MERCH_0091,USD,580.80,20.76,560.04,1,2026-01-23,SETTLED
SETTLE_005038,STRIPE,MERCH_0009,GBP,354.95,6.94,348.01,1,2026-03-08,SETTLED
SETTLE_005039,STRIPE,MERCH_0019,CAD,336.25,10.05,326.20,1,2026-01-04,SETTLED
SETTLE_005040,CHECKOUT_COM,MERCH_0100,EUR,608.00,10.52,597.48,1,2026-01-16,SETTLED
SETTLE_005041,STRIPE,MERCH_0031,USD,42.80,1.54,41.26,1,2026-01-20,SETTLED
SETTLE_005042,CHECKOUT_COM,MERCH_0071,EUR,638.99,11.04,627.95,2,2026-04-02,SETTLED
SETTLE_005043,CHECKOUT_COM,MERCH_0077,CAD,530.95,12.96,517.99,1,2026-01-29,SETTLED
SETTLE_005044,STRIPE,MERCH_0069,GBP,67.99,1.49,66.50,1,2026-01-26,SETTLED
SETTLE_005045,CHECKOUT_COM,MERCH_0050,GBP,2369.95,42.81,2327.14,1,2026-03-22,SETTLED
SETTLE_005046,PAYPAL,MERCH_0011,INR,499.00,7.99,491.01,1,2026-02-13,SETTLED
SETTLE_005047,CHECKOUT_COM,MERCH_0013,USD,27.25,0.83,26.42,1,2026-01-07,SETTLED
SETTLE_005048,ADYEN,MERCH_0094,EUR,100.95,0.50,100.45,1,2026-01-11,SETTLED
SETTLE_005049,STRIPE,MERCH_0040,USD,42.50,0.89,41.61,1,2026-03-21,SETTLED
SETTLE_005050,CHECKOUT_COM,MERCH_0045,CAD,35.25,1.07,34.18,1,2026-03-26,SETTLED
SETTLE_005051,STRIPE,MERCH_0098,EUR,150.80,0.95,149.85,1,2026-03-31,SETTLED
SETTLE_005052,STRIPE,MERCH_0056,INR,799.00,0.00,799.00,1,2026-02-01,SETTLED
SETTLE_005053,ADYEN,MERCH_0074,GBP,46.30,0.79,45.51,1,2026-03-08,SETTLED
SETTLE_005054,PAYPAL,MERCH_0036,GBP,2439.49,69.05,2370.44,1,2026-02-16,SETTLED
SETTLE_005055,CHECKOUT_COM,MERCH_0064,CAD,379.75,9.33,370.42,1,2026-01-20,SETTLED
SETTLE_005056,ADYEN,MERCH_0039,GBP,217.95,3.37,214.58,1,2026-01-07,SETTLED
SETTLE_005057,CHECKOUT_COM,MERCH_0007,CAD,350.99,8.64,342.35,1,2026-01-29,SETTLED
SETTLE_005058,ADYEN,MERCH_0040,EUR,147.75,0.67,147.08,1,2026-04-01,SETTLED
SETTLE_005059,ADYEN,MERCH_0050,EUR,76.80,1.19,75.61,1,2026-01-25,SETTLED
SETTLE_005060,STRIPE,MERCH_0059,INR,15000.00,0.00,15000.00,1,2026-02-11,SETTLED
SETTLE_005061,ADYEN,MERCH_0074,USD,50.49,1.18,49.31,1,2026-01-23,SETTLED
SETTLE_005062,ADYEN,MERCH_0055,EUR,371.75,5.31,366.44,1,2026-03-15,SETTLED
SETTLE_005063,STRIPE,MERCH_0052,USD,277.95,8.36,269.59,1,2026-01-03,SETTLED
SETTLE_005064,ADYEN,MERCH_0013,GBP,52.99,8.89,44.10,1,2026-01-20,SETTLED
SETTLE_005066,STRIPE,MERCH_0098,USD,117.00,3.69,113.31,1,2026-01-11,SETTLED
SETTLE_005067,ADYEN,MERCH_0048,GBP,53.95,0.91,53.04,1,2026-01-22,SETTLED
SETTLE_005068,STRIPE,MERCH_0075,CAD,27.49,1.10,26.39,1,2026-01-02,SETTLED
SETTLE_005069,CHECKOUT_COM,MERCH_0009,USD,427.49,10.03,417.46,1,2026-03-10,SETTLED
SETTLE_005070,PAYPAL,MERCH_0070,GBP,290.80,8.73,282.07,1,2026-01-12,SETTLED
SETTLE_005071,ADYEN,MERCH_0026,EUR,1746.49,6.26,1740.23,1,2026-01-21,SETTLED
SETTLE_005072,STRIPE,MERCH_0075,USD,54.25,0.68,53.57,1,2026-03-23,SETTLED
SETTLE_005073,CHECKOUT_COM,MERCH_0038,EUR,30.50,0.70,29.80,1,2026-02-25,SETTLED
SETTLE_005074,STRIPE,MERCH_0048,INR,399.00,0.00,399.00,1,2026-02-24,SETTLED
SETTLE_005075,STRIPE,MERCH_0012,EUR,24.50,0.72,23.78,1,2026-03-07,SETTLED
SETTLE_005076,ADYEN,MERCH_0091,EUR,194.50,0.83,193.67,1,2026-02-08,SETTLED
SETTLE_005077,STRIPE,MERCH_0043,INR,299.00,0.00,299.00,1,2026-02-28,SETTLED
SETTLE_005078,STRIPE,MERCH_0094,EUR,50.00,0.45,49.55,1,2026-03-10,SETTLED
SETTLE_005079,STRIPE,MERCH_0029,USD,609.00,9.38,599.62,1,2026-02-12,SETTLED
SETTLE_005080,PAYPAL,MERCH_0028,EUR,146.95,5.09,141.86,1,2026-02-12,SETTLED
SETTLE_005081,STRIPE,MERCH_0050,EUR,1719.99,8.80,1711.19,1,2026-02-23,SETTLED
SETTLE_005082,PAYPAL,MERCH_0012,INR,4999.00,61.99,4937.01,1,2026-01-21,SETTLED
SETTLE_005083,PAYPAL,MERCH_0027,EUR,211.00,7.14,203.86,1,2026-03-11,SETTLED
SETTLE_005084,STRIPE,MERCH_0052,EUR,495.75,9.67,486.08,1,2026-01-21,SETTLED
SETTLE_005085,STRIPE,MERCH_0043,USD,266.49,8.03,258.46,1,2026-02-18,SETTLED
SETTLE_005087,ADYEN,MERCH_0066,EUR,63.25,1.00,62.25,1,2026-03-17,SETTLED
SETTLE_005088,CHECKOUT_COM,MERCH_0037,USD,25.00,0.77,24.23,1,2026-02-16,SETTLED
SETTLE_005089,STRIPE,MERCH_0080,EUR,1814.95,9.27,1805.68,1,2026-03-20,SETTLED
SETTLE_005090,PAYPAL,MERCH_0028,USD,479.75,17.23,462.52,1,2026-01-26,SETTLED
SETTLE_005091,PAYPAL,MERCH_0070,EUR,383.49,12.66,370.83,1,2026-01-24,SETTLED
SETTLE_005092,PAYPAL,MERCH_0047,INR,999.00,13.99,985.01,1,2026-03-12,SETTLED
SETTLE_005093,CHECKOUT_COM,MERCH_0047,EUR,1167.95,20.04,1147.91,1,2026-01-20,SETTLED
SETTLE_005094,STRIPE,MERCH_0037,EUR,436.80,2.38,434.42,1,2026-03-24,SETTLED
SETTLE_005095,ADYEN,MERCH_0093,USD,563.95,11.96,551.99,1,2026-02-10,SETTLED
SETTLE_005096,STRIPE,MERCH_0006,INR,299.00,0.00,299.00,1,2026-03-20,SETTLED
SETTLE_005097,CHECKOUT_COM,MERCH_0061,CAD,609.50,14.85,594.65,1,2026-02-05,SETTLED
SETTLE_005098,STRIPE,MERCH_0082,USD,26.95,1.08,25.87,1,2026-03-25,SETTLED
SETTLE_005099,PAYPAL,MERCH_0021,INR,1499.00,19.99,1479.01,1,2026-03-05,SETTLED
SETTLE_005100,ADYEN,MERCH_0097,USD,1542.49,18.61,1523.88,1,2026-02-09,SETTLED
SETTLE_005101,CHECKOUT_COM,MERCH_0006,USD,247.49,5.89,241.60,1,2026-01-21,SETTLED
SETTLE_005102,STRIPE,MERCH_0094,INR,4999.00,102.98,4896.02,1,2026-01-03,SETTLED
SETTLE_005103,STRIPE,MERCH_0011,GBP,48.95,1.13,47.82,1,2026-03-04,SETTLED
SETTLE_005104,STRIPE,MERCH_0030,USD,447.99,3.83,444.16,1,2026-03-01,SETTLED
SETTLE_005105,CHECKOUT_COM,MERCH_0047,GBP,55.95,1.16,54.79,1,2026-03-20,SETTLED
SETTLE_005106,CHECKOUT_COM,MERCH_0042,CAD,3017.80,72.65,2945.15,1,2026-03-14,SETTLED
SETTLE_005107,ADYEN,MERCH_0031,EUR,519.75,7.39,512.36,1,2026-03-06,SETTLED
SETTLE_005108,STRIPE,MERCH_0081,USD,2109.99,17.13,2092.86,1,2026-02-14,SETTLED
SETTLE_005109,STRIPE,MERCH_0077,EUR,1168.25,22.45,1145.80,1,2026-03-06,SETTLED
SETTLE_005110,CHECKOUT_COM,MERCH_0072,EUR,133.95,2.46,131.49,1,2026-01-22,SETTLED
SETTLE_005111,PAYPAL,MERCH_0032,INR,799.00,11.59,787.41,1,2026-02-12,SETTLED
SETTLE_005112,STRIPE,MERCH_0043,USD,23.99,1.00,22.99,1,2026-01-27,SETTLED
SETTLE_005113,CHECKOUT_COM,MERCH_0042,CAD,30.80,0.96,29.84,1,2026-01-20,SETTLED
SETTLE_005114,ADYEN,MERCH_0002,USD,62.49,1.43,61.06,1,2026-03-28,SETTLED
SETTLE_005115,STRIPE,MERCH_0004,USD,49.80,0.65,49.15,1,2026-02-07,SETTLED
SETTLE_005116,STRIPE,MERCH_0044,USD,49.80,1.74,48.06,1,2026-03-25,SETTLED
SETTLE_005117,ADYEN,MERCH_0023,USD,56.25,1.30,54.95,2,2026-01-24,SETTLED
SETTLE_005118,STRIPE,MERCH_0081,EUR,269.80,1.55,268.25,1,2026-03-20,SETTLED
SETTLE_005119,CHECKOUT_COM,MERCH_0030,CAD,276.75,6.86,269.89,1,2026-03-30,SETTLED
SETTLE_005120,STRIPE,MERCH_0046,CAD,22.95,0.97,21.98,1,2026-01-16,SETTLED
SETTLE_005121,STRIPE,MERCH_0088,USD,473.75,4.04,469.71,1,2026-03-19,SETTLED
SETTLE_005122,STRIPE,MERCH_0050,USD,142.99,2.39,140.60,1,2026-02-12,SETTLED
SETTLE_005123,STRIPE,MERCH_0012,GBP,27.95,0.73,27.22,1,2026-01-24,SETTLED
SETTLE_005124,CHECKOUT_COM,MERCH_0035,CAD,27.75,0.89,26.86,1,2026-03-31,SETTLED
SETTLE_005125,PAYPAL,MERCH_0014,INR,799.00,11.59,787.41,1,2026-03-30,SETTLED
SETTLE_005126,CHECKOUT_COM,MERCH_0034,GBP,82.49,1.63,80.86,1,2026-01-30,SETTLED
SETTLE_005127,STRIPE,MERCH_0061,CAD,640.25,18.87,621.38,1,2026-02-23,SETTLED
SETTLE_005128,PAYPAL,MERCH_0097,GBP,301.95,9.06,292.89,1,2026-02-20,SETTLED
SETTLE_005129,PAYPAL,MERCH_0073,GBP,339.75,8.15,331.60,1,2026-01-19,SETTLED
SETTLE_005130,CHECKOUT_COM,MERCH_0001,GBP,79.95,1.59,78.36,1,2026-03-06,SETTLED
SETTLE_005131,CHECKOUT_COM,MERCH_0008,EUR,1919.49,32.81,1886.68,1,2026-03-22,SETTLED
SETTLE_005132,STRIPE,MERCH_0072,USD,536.49,4.54,531.95,1,2026-01-03,SETTLED
SETTLE_005133,PAYPAL,MERCH_0010,EUR,305.49,10.17,295.32,2,2026-03-12,SETTLED
SETTLE_005134,PAYPAL,MERCH_0059,GBP,47.95,1.69,46.26,1,2026-02-20,SETTLED
SETTLE_005135,STRIPE,MERCH_0052,USD,420.49,3.61,416.88,1,2026-01-15,SETTLED
SETTLE_005136,ADYEN,MERCH_0093,EUR,58.50,0.93,57.57,1,2026-02-10,SETTLED
SETTLE_005137,CHECKOUT_COM,MERCH_0001,CAD,386.80,9.50,377.30,1,2026-02-23,SETTLED
SETTLE_005138,STRIPE,MERCH_0057,GBP,69.99,1.53,68.46,1,2026-01-17,SETTLED
SETTLE_005139,ADYEN,MERCH_0073,USD,585.49,12.42,573.07,1,2026-02-05,SETTLED
SETTLE_005140,STRIPE,MERCH_0087,GBP,563.75,8.71,555.04,1,2026-03-13,SETTLED
SETTLE_005141,CHECKOUT_COM,MERCH_0089,USD,3028.99,69.87,2959.12,1,2026-03-19,SETTLED
SETTLE_005142,STRIPE,MERCH_0089,USD,121.95,1.23,120.72,1,2026-03-08,SETTLED
SETTLE_005143,PAYPAL,MERCH_0030,EUR,154.49,5.33,149.16,1,2026-02-15,SETTLED
SETTLE_005144,ADYEN,MERCH_0042,EUR,555.99,7.89,548.10,1,2026-04-01,SETTLED
SETTLE_005146,ADYEN,MERCH_0035,EUR,2641.00,9.39,2631.61,1,2026-02-09,SETTLED
SETTLE_005147,ADYEN,MERCH_0027,EUR,34.80,0.60,34.20,1,2026-01-05,SETTLED
SETTLE_005148,PAYPAL,MERCH_0087,GBP,352.50,10.52,341.98,1,2026-02-22,SETTLED
SETTLE_005149,PAYPAL,MERCH_0070,INR,1499.00,19.99,1479.01,1,2026-03-15,SETTLED
SETTLE_005150,STRIPE,MERCH_0065,INR,499.00,12.98,486.02,2,2026-03-02,SETTLED
SETTLE_005151,STRIPE,MERCH_0036,EUR,346.80,6.84,339.96,1,2026-01-14,SETTLED
SETTLE_005152,ADYEN,MERCH_0096,USD,18.25,0.50,17.75,1,2026-01-29,SETTLED
SETTLE_005153,PAYPAL,MERCH_0028,INR,1499.00,19.99,1479.01,1,2026-02-12,SETTLED
SETTLE_005154,PAYPAL,MERCH_0029,USD,56.00,2.44,53.56,1,2026-02-14,SETTLED
SETTLE_005155,ADYEN,MERCH_0055,EUR,629.00,8.92,620.08,1,2026-01-04,SETTLED
SETTLE_005156,PAYPAL,MERCH_0093,USD,134.49,5.18,129.31,1,2026-03-08,SETTLED
SETTLE_005157,CHECKOUT_COM,MERCH_0036,EUR,71.99,1.40,70.59,1,2026-01-08,SETTLED
SETTLE_005158,PAYPAL,MERCH_0057,EUR,2789.99,89.67,2700.32,1,2026-01-29,SETTLED
SETTLE_005159,CHECKOUT_COM,MERCH_0092,CAD,411.99,10.11,401.88,1,2026-01-06,SETTLED
SETTLE_005160,STRIPE,MERCH_0064,EUR,408.50,8.01,400.49,1,2026-01-18,SETTLED
SETTLE_005161,PAYPAL,MERCH_0061,USD,566.25,20.25,546.00,1,2026-03-07,SETTLED
SETTLE_005162,CHECKOUT_COM,MERCH_0084,USD,32.49,0.95,31.54,1,2026-01-27,SETTLED
SETTLE_005163,STRIPE,MERCH_0033,USD,19.75,0.41,19.34,1,2026-03-28,SETTLED
SETTLE_005164,STRIPE,MERCH_0083,EUR,45.99,1.12,44.87,1,2026-02-26,SETTLED
SETTLE_005165,ADYEN,MERCH_0089,USD,69.00,1.57,67.43,1,2026-01-18,SETTLED
SETTLE_005167,ADYEN,MERCH_0056,GBP,387.25,5.91,381.34,1,2026-01-21,SETTLED
SETTLE_005168,ADYEN,MERCH_0072,EUR,2551.00,35.82,2515.18,1,2026-02-25,SETTLED
SETTLE_005169,ADYEN,MERCH_0023,USD,527.50,11.20,516.30,1,2026-01-08,SETTLED
SETTLE_005170,STRIPE,MERCH_0042,EUR,326.49,1.83,324.66,1,2026-01-08,SETTLED
SETTLE_005171,ADYEN,MERCH_0003,EUR,244.00,1.00,243.00,1,2026-03-09,SETTLED
SETTLE_005172,CHECKOUT_COM,MERCH_0060,USD,384.99,9.05,375.94,1,2026-02-16,SETTLED
SETTLE_005173,STRIPE,MERCH_0018,EUR,360.99,2.00,358.99,1,2026-02-17,SETTLED
SETTLE_005174,STRIPE,MERCH_0075,USD,746.75,6.22,740.53,1,2026-03-10,SETTLED
SETTLE_005175,ADYEN,MERCH_0020,EUR,47.99,0.78,47.21,1,2026-03-23,SETTLED
SETTLE_005176,STRIPE,MERCH_0031,CAD,55.50,1.91,53.59,1,2026-03-14,SETTLED
SETTLE_005177,STRIPE,MERCH_0095,CAD,27.00,1.08,25.92,1,2026-03-06,SETTLED
SETTLE_005179,STRIPE,MERCH_0066,EUR,460.75,9.00,451.75,1,2026-03-15,SETTLED
SETTLE_005180,PAYPAL,MERCH_0010,USD,2900.00,101.70,2798.30,1,2026-02-21,SETTLED
SETTLE_005181,PAYPAL,MERCH_0029,EUR,45.49,1.85,43.64,1,2026-01-06,SETTLED
SETTLE_005182,CHECKOUT_COM,MERCH_0021,CAD,497.50,12.16,485.34,1,2026-03-26,SETTLED
SETTLE_005183,ADYEN,MERCH_0035,USD,46.25,0.66,45.59,1,2026-01-22,SETTLED
SETTLE_005184,CHECKOUT_COM,MERCH_0063,CAD,650.00,15.82,634.18,1,2026-02-13,SETTLED
SETTLE_005185,PAYPAL,MERCH_0035,GBP,2820.99,82.11,2738.88,1,2026-01-21,SETTLED
SETTLE_005186,PAYPAL,MERCH_0004,INR,299.00,5.59,293.41,1,2026-01-20,SETTLED
SETTLE_005187,PAYPAL,MERCH_0019,GBP,646.95,19.06,627.89,1,2026-04-02,SETTLED
SETTLE_005188,PAYPAL,MERCH_0052,INR,1999.00,25.99,1973.01,1,2026-03-06,SETTLED
SETTLE_005189,STRIPE,MERCH_0087,EUR,46.95,1.14,45.81,1,2026-03-13,SETTLED
SETTLE_005191,CHECKOUT_COM,MERCH_0088,CAD,75.49,2.03,73.46,1,2026-01-07,SETTLED
SETTLE_005192,PAYPAL,MERCH_0091,INR,2499.00,31.99,2467.01,1,2026-02-01,SETTLED
SETTLE_005193,STRIPE,MERCH_0062,EUR,16.49,0.56,15.93,1,2026-02-08,SETTLED
SETTLE_005194,ADYEN,MERCH_0002,EUR,1362.99,19.19,1343.80,1,2026-04-01,SETTLED
SETTLE_005195,STRIPE,MERCH_0037,USD,375.95,11.20,364.75,1,2026-02-13,SETTLED
SETTLE_005196,ADYEN,MERCH_0014,USD,532.80,6.49,526.31,1,2026-01-29,SETTLED
SETTLE_005197,STRIPE,MERCH_0077,USD,1609.80,24.40,1585.40,1,2026-03-05,SETTLED
SETTLE_005198,CHECKOUT_COM,MERCH_0079,USD,337.95,7.97,329.98,1,2026-02-16,SETTLED
SETTLE_005199,STRIPE,MERCH_0042,USD,285.49,8.58,276.91,2,2026-02-04,SETTLED
SETTLE_005200,STRIPE,MERCH_0099,CAD,513.80,2.77,511.03,1,2026-03-13,SETTLED
SETTLE_005201,STRIPE,MERCH_0096,EUR,3430.25,17.35,3412.90,1,2026-01-04,SETTLED
SETTLE_005202,STRIPE,MERCH_0049,GBP,939.75,18.06,921.69,1,2026-03-30,SETTLED
SETTLE_005203,ADYEN,MERCH_0066,GBP,2173.50,32.70,2140.80,1,2026-01-29,SETTLED
SETTLE_005204,CHECKOUT_COM,MERCH_0067,CAD,489.50,11.97,477.53,1,2026-02-09,SETTLED
SETTLE_005205,CHECKOUT_COM,MERCH_0037,USD,24.95,0.77,24.18,1,2026-02-13,SETTLED
SETTLE_005206,STRIPE,MERCH_0046,CAD,619.49,18.27,601.22,1,2026-03-18,SETTLED
SETTLE_005207,STRIPE,MERCH_0054,CAD,461.95,13.70,448.25,1,2026-01-28,SETTLED
SETTLE_005208,STRIPE,MERCH_0082,CAD,2586.99,75.32,2511.67,1,2026-03-17,SETTLED
SETTLE_005209,CHECKOUT_COM,MERCH_0015,USD,547.50,12.79,534.71,1,2026-03-24,SETTLED
SETTLE_005210,STRIPE,MERCH_0057,INR,2499.00,52.98,2446.02,1,2026-01-14,SETTLED
SETTLE_005211,STRIPE,MERCH_0046,GBP,543.75,10.53,533.22,1,2026-03-20,SETTLED
SETTLE_005212,CHECKOUT_COM,MERCH_0033,GBP,65.25,1.32,63.93,1,2026-04-01,SETTLED
SETTLE_005213,STRIPE,MERCH_0073,INR,4999.00,102.98,4896.02,1,2026-02-10,SETTLED
SETTLE_005214,STRIPE,MERCH_0005,EUR,578.49,3.09,575.40,1,2026-01-29,SETTLED
SETTLE_005216,STRIPE,MERCH_0075,GBP,3408.80,64.97,3343.83,1,2026-03-15,SETTLED
SETTLE_005217,PAYPAL,MERCH_0092,INR,299.00,5.59,293.41,1,2026-02-18,SETTLED
SETTLE_005218,STRIPE,MERCH_0090,USD,39.00,0.56,38.44,1,2026-02-21,SETTLED
SETTLE_005219,ADYEN,MERCH_0025,USD,468.50,5.72,462.78,1,2026-03-02,SETTLED
SETTLE_005220,STRIPE,MERCH_0042,CAD,57.50,1.97,55.53,1,2026-03-10,SETTLED
SETTLE_005221,STRIPE,MERCH_0065,USD,349.99,10.45,339.54,1,2026-03-25,SETTLED
SETTLE_005222,STRIPE,MERCH_0069,EUR,43.75,0.42,43.33,1,2026-03-14,SETTLED
SETTLE_005223,CHECKOUT_COM,MERCH_0087,CAD,432.00,10.59,421.41,1,2026-03-07,SETTLED
SETTLE_005224,ADYEN,MERCH_0069,USD,493.00,10.47,482.53,1,2026-03-27,SETTLED
SETTLE_005225,PAYPAL,MERCH_0068,GBP,28.80,1.14,27.66,1,2026-01-25,SETTLED
SETTLE_005226,CHECKOUT_COM,MERCH_0041,GBP,15.00,0.42,14.58,1,2026-03-09,SETTLED
SETTLE_005227,STRIPE,MERCH_0030,USD,276.75,2.46,274.29,1,2026-03-05,SETTLED
SETTLE_005228,PAYPAL,MERCH_0040,INR,1499.00,23.99,1475.01,1,2026-03-03,SETTLED
SETTLE_005229,PAYPAL,MERCH_0047,GBP,15.75,0.76,14.99,1,2026-02-13,SETTLED
SETTLE_005230,PAYPAL,MERCH_0039,USD,64.49,2.74,61.75,1,2026-03-09,SETTLED
SETTLE_005231,STRIPE,MERCH_0085,INR,9999.00,0.00,9999.00,1,2026-01-07,SETTLED
SETTLE_005232,STRIPE,MERCH_0013,EUR,267.49,5.33,262.16,1,2026-03-24,SETTLED
SETTLE_005233,STRIPE,MERCH_0008,EUR,35.75,0.38,35.37,1,2026-01-04,SETTLED
SETTLE_005234,CHECKOUT_COM,MERCH_0092,CAD,38.49,1.14,37.35,1,2026-02-01,SETTLED
SETTLE_005236,STRIPE,MERCH_0029,USD,595.99,17.58,578.41,1,2026-01-11,SETTLED
SETTLE_005237,ADYEN,MERCH_0038,USD,392.49,4.81,387.68,1,2026-03-05,SETTLED
SETTLE_005238,ADYEN,MERCH_0069,GBP,28.75,0.53,28.22,1,2026-02-18,SETTLED
SETTLE_005239,STRIPE,MERCH_0036,EUR,134.25,2.80,131.45,1,2026-03-14,SETTLED
SETTLE_005240,STRIPE,MERCH_0087,EUR,437.00,2.39,434.61,1,2026-02-21,SETTLED
SETTLE_005241,PAYPAL,MERCH_0079,GBP,276.50,8.32,268.18,1,2026-01-20,SETTLED
SETTLE_005242,STRIPE,MERCH_0017,EUR,403.00,2.22,400.78,1,2026-03-05,SETTLED
SETTLE_005243,STRIPE,MERCH_0057,EUR,399.80,2.20,397.60,1,2026-03-30,SETTLED
SETTLE_005245,STRIPE,MERCH_0099,USD,97.80,1.72,96.08,1,2026-02-15,SETTLED
SETTLE_005246,STRIPE,MERCH_0071,EUR,899.50,17.34,882.16,1,2026-03-23,SETTLED
SETTLE_005247,STRIPE,MERCH_0037,USD,175.50,5.39,170.11,1,2026-01-28,SETTLED
SETTLE_005248,ADYEN,MERCH_0088,USD,214.25,2.67,211.58,1,2026-01-12,SETTLED
SETTLE_005249,STRIPE,MERCH_0015,USD,38.95,1.43,37.52,1,2026-02-10,SETTLED
SETTLE_005251,ADYEN,MERCH_0075,EUR,46.49,0.31,46.18,1,2026-01-18,SETTLED
SETTLE_005252,PAYPAL,MERCH_0027,GBP,558.00,16.48,541.52,1,2026-03-02,SETTLED
SETTLE_005253,STRIPE,MERCH_0092,USD,125.99,2.14,123.85,2,2026-03-31,SETTLED
SETTLE_005254,STRIPE,MERCH_0002,INR,1999.00,0.00,1999.00,1,2026-01-27,SETTLED
SETTLE_005255,CHECKOUT_COM,MERCH_0011,EUR,434.95,7.57,427.38,1,2026-03-22,SETTLED
SETTLE_005256,ADYEN,MERCH_0076,USD,26.99,0.42,26.57,1,2026-01-29,SETTLED
SETTLE_005257,ADYEN,MERCH_0058,USD,1189.95,25.11,1164.84,1,2026-03-26,SETTLED
SETTLE_005258,PAYPAL,MERCH_0082,INR,1499.00,19.99,1479.01,1,2026-02-03,SETTLED
SETTLE_005259,PAYPAL,MERCH_0036,GBP,53.99,1.87,52.12,1,2026-03-23,SETTLED
SETTLE_005260,CHECKOUT_COM,MERCH_0056,GBP,146.50,2.79,143.71,1,2026-02-24,SETTLED
SETTLE_005261,STRIPE,MERCH_0014,EUR,96.95,2.09,94.86,1,2026-01-12,SETTLED
SETTLE_005262,STRIPE,MERCH_0029,INR,299.00,8.98,290.02,1,2026-03-27,SETTLED
SETTLE_005264,ADYEN,MERCH_0092,USD,64.49,1.47,63.02,1,2026-02-26,SETTLED
SETTLE_005265,PAYPAL,MERCH_0065,INR,799.00,11.59,787.41,1,2026-03-13,SETTLED
SETTLE_005266,ADYEN,MERCH_0090,EUR,514.49,1.95,512.54,1,2026-03-07,SETTLED
SETTLE_005267,ADYEN,MERCH_0052,EUR,73.25,0.41,72.84,1,2026-01-03,SETTLED
SETTLE_005268,ADYEN,MERCH_0008,GBP,311.80,4.78,307.02,1,2026-02-26,SETTLED
SETTLE_005269,STRIPE,MERCH_0030,CAD,257.25,7.76,249.49,1,2026-01-29,SETTLED
SETTLE_005270,CHECKOUT_COM,MERCH_0092,EUR,377.95,6.61,371.34,1,2026-01-22,SETTLED
SETTLE_005271,CHECKOUT_COM,MERCH_0015,GBP,127.25,2.44,124.81,1,2026-02-16,SETTLED
SETTLE_005272,STRIPE,MERCH_0043,EUR,452.25,8.84,443.41,2,2026-03-24,SETTLED
SETTLE_005273,ADYEN,MERCH_0014,USD,78.25,1.76,76.49,2,2026-03-25,SETTLED
SETTLE_005274,ADYEN,MERCH_0055,EUR,370.75,1.45,369.30,1,2026-01-22,SETTLED
SETTLE_005275,PAYPAL,MERCH_0019,EUR,43.50,1.78,41.72,1,2026-01-11,SETTLED
SETTLE_005276,ADYEN,MERCH_0030,EUR,1301.00,4.70,1296.30,1,2026-01-07,SETTLED
SETTLE_005277,STRIPE,MERCH_0048,USD,523.95,4.44,519.51,1,2026-02-11,SETTLED
SETTLE_005278,STRIPE,MERCH_0033,GBP,31.50,0.80,30.70,1,2026-03-30,SETTLED
SETTLE_005279,STRIPE,MERCH_0094,INR,9999.00,0.00,9999.00,1,2026-01-19,SETTLED
SETTLE_005280,CHECKOUT_COM,MERCH_0055,CAD,58.49,1.62,56.87,1,2026-01-31,SETTLED
SETTLE_005281,STRIPE,MERCH_0067,USD,199.75,7.59,192.16,1,2026-02-19,SETTLED
SETTLE_005282,PAYPAL,MERCH_0025,INR,4999.00,61.99,4937.01,1,2026-03-06,SETTLED
SETTLE_005283,ADYEN,MERCH_0070,EUR,645.25,2.41,642.84,1,2026-01-07,SETTLED
SETTLE_005284,STRIPE,MERCH_0009,CAD,3060.00,89.04,2970.96,1,2026-03-25,SETTLED
SETTLE_005285,ADYEN,MERCH_0034,USD,64.95,1.48,63.47,1,2026-03-21,SETTLED
SETTLE_005286,ADYEN,MERCH_0051,USD,68.99,1.57,67.42,1,2026-02-03,SETTLED
SETTLE_005287,STRIPE,MERCH_0003,USD,570.99,16.86,554.13,1,2026-02-25,SETTLED
SETTLE_005288,CHECKOUT_COM,MERCH_0092,CAD,135.95,3.48,132.47,1,2026-02-06,SETTLED
SETTLE_005289,PAYPAL,MERCH_0028,EUR,316.50,10.52,305.98,1,2026-03-01,SETTLED
SETTLE_005290,CHECKOUT_COM,MERCH_0070,USD,308.75,7.30,301.45,1,2026-02-04,SETTLED
