payment_id,order_id,invoice_id,customer_id,merchant_id,payment_method,amount,currency,status,initiated_at,completed_at
PAY_005799,ORD_005799,INV_005799,CUST_002087,MERCH_0040,CREDIT_CARD,29.75,GBP,COMPLETED,2026-01-30 09:54:49,2026-01-30 09:55:03
PAY_005801,ORD_005801,INV_005801,CUST_003556,MERCH_0083,CREDIT_CARD,280.00,GBP,COMPLETED,2026-02-09 13:46:28,2026-02-09 13:46:53
PAY_005802,ORD_005802,INV_005802,CUST_000857,MERCH_0060,CREDIT_CARD,441.00,CAD,COMPLETED,2026-02-14 19:15:39,2026-02-14 19:15:43
PAY_005803,ORD_005803,INV_005803,CUST_001094,MERCH_0018,ACH,3439.95,USD,COMPLETED,2026-01-20 21:56:54,2026-01-20 21:57:01
PAY_005804,ORD_005804,INV_005804,CUST_003233,MERCH_0058,CREDIT_CARD,2515.25,EUR,COMPLETED,2026-02-05 02:56:31,2026-02-05 02:56:36
PAY_005805,ORD_005805,INV_005805,CUST_002221,MERCH_0089,CREDIT_CARD,318.25,USD,COMPLETED,2026-02-15 08:08:01,2026-02-15 08:08:26
PAY_005806,ORD_005806,INV_005806,CUST_002030,MERCH_0087,CREDIT_CARD,15.25,GBP,COMPLETED,2026-02-13 16:19:19,2026-02-13 16:19:33
PAY_005807,ORD_005807,INV_005807,CUST_003360,MERCH_0100,CREDIT_CARD,59.95,GBP,COMPLETED,2026-02-17 02:57:38,2026-02-17 02:57:53
PAY_005808,ORD_005808,INV_005808,CUST_004947,MERCH_0096,CREDIT_CARD,62.49,EUR,COMPLETED,2026-03-07 00:15:59,2026-03-07 00:16:27
PAY_005809,ORD_005809,INV_005809,CUST_004548,MERCH_0086,CREDIT_CARD,345.75,GBP,COMPLETED,2026-01-13 09:59:32,2026-01-13 09:59:35
PAY_005810,ORD_005810,INV_005810,CUST_004986,MERCH_0061,CREDIT_CARD,136.75,CAD,COMPLETED,2026-01-22 13:45:36,2026-01-22 13:45:53
PAY_005811,ORD_005811,INV_005811,CUST_003157,MERCH_0087,UPI,1499.00,INR,COMPLETED,2026-01-20 22:06:50,2026-01-20 22:07:03
PAY_005812,ORD_005812,INV_005812,CUST_002568,MERCH_0068,CREDIT_CARD,23.49,USD,COMPLETED,2026-01-09 05:37:54,2026-01-09 05:38:15
PAY_005813,ORD_005813,INV_005813,CUST_001886,MERCH_0063,CREDIT_CARD,45.99,GBP,COMPLETED,2026-03-27 06:51:51,2026-03-27 06:52:14
PAY_005814,ORD_005814,INV_005814,CUST_001000,MERCH_0054,DEBIT_CARD,370.99,USD,COMPLETED,2026-01-12 13:22:02,2026-01-12 13:22:29
PAY_005815,ORD_005815,INV_005815,CUST_000080,MERCH_0039,CREDIT_CARD,22.49,CAD,COMPLETED,2026-01-01 15:28:39,2026-01-01 15:28:46
PAY_005816,ORD_005816,INV_005816,CUST_003379,MERCH_0055,CREDIT_CARD,184.25,CAD,COMPLETED,2026-02-17 02:47:16,2026-02-17 02:47:31
PAY_005817,ORD_005817,INV_005817,CUST_001652,MERCH_0046,CREDIT_CARD,289.75,CAD,COMPLETED,2026-01-24 23:19:45,2026-01-24 23:20:13
PAY_005818,ORD_005818,INV_005818,CUST_001582,MERCH_0004,DEBIT_CARD,276.80,USD,COMPLETED,2026-01-09 16:56:05,2026-01-09 16:56:15
PAY_005819,ORD_005819,INV_005819,CUST_002213,MERCH_0011,CREDIT_CARD,62.49,USD,COMPLETED,2026-03-30 01:53:19,2026-03-30 01:53:48
PAY_005820,ORD_005820,INV_005820,CUST_001145,MERCH_0059,CREDIT_CARD,61.75,EUR,COMPLETED,2026-01-06 21:04:50,2026-01-06 21:04:53
PAY_005821,ORD_005821,INV_005821,CUST_002791,MERCH_0046,SEPA,881.80,EUR,COMPLETED,2026-01-31 15:30:08,2026-01-31 15:30:26
PAY_005822,ORD_005822,INV_005822,CUST_000813,MERCH_0006,CREDIT_CARD,2530.00,CAD,COMPLETED,2026-01-14 05:23:08,2026-01-14 05:23:19
PAY_005823,ORD_005823,INV_005823,CUST_004415,MERCH_0026,ACH,40.00,USD,COMPLETED,2026-02-10 23:54:19,2026-02-10 23:54:33
PAY_005824,ORD_005824,INV_005824,CUST_001131,MERCH_0082,CREDIT_CARD,56.00,USD,COMPLETED,2026-03-26 07:35:37,2026-03-26 07:35:56
PAY_005825,ORD_005825,INV_005825,CUST_002364,MERCH_0072,CREDIT_CARD,54.25,EUR,COMPLETED,2026-01-09 15:22:17,2026-01-09 15:22:45
PAY_005826,ORD_005826,INV_005826,CUST_003188,MERCH_0037,CREDIT_CARD,251.99,USD,COMPLETED,2026-03-02 13:37:59,2026-03-02 13:38:23
PAY_005827,ORD_005827,INV_005827,CUST_004681,MERCH_0026,CREDIT_CARD,433.25,EUR,COMPLETED,2026-02-01 15:38:08,2026-02-01 15:38:30
PAY_005828,ORD_005828,INV_005828,CUST_001033,MERCH_0049,UPI,9999.00,INR,COMPLETED,2026-03-10 05:25:45,2026-03-10 05:26:02
PAY_005829,ORD_005829,INV_005829,CUST_004456,MERCH_0013,CREDIT_CARD,470.50,USD,COMPLETED,2026-03-05 11:24:58,2026-03-05 11:25:18
PAY_005830,ORD_005830,INV_005830,CUST_004660,MERCH_0093,CREDIT_CARD,452.75,USD,COMPLETED,2026-02-07 15:35:43,2026-02-07 15:36:02
PAY_005831,ORD_005831,INV_005831,CUST_002858,MERCH_0056,CREDIT_CARD,1545.25,EUR,COMPLETED,2026-01-15 05:19:49,2026-01-15 05:20:12
PAY_005832,ORD_005832,INV_005832,CUST_003102,MERCH_0071,UPI,499.00,INR,COMPLETED,2026-03-15 00:54:05,2026-03-15 00:54:11
PAY_005833,ORD_005833,INV_005833,CUST_003074,MERCH_0018,CREDIT_CARD,241.49,USD,COMPLETED,2026-03-31 22:47:47,2026-03-31 22:47:51
PAY_005834,ORD_005834,INV_005834,CUST_004737,MERCH_0042,DEBIT_CARD,616.80,USD,COMPLETED,2026-03-23 18:09:17,2026-03-23 18:09:37
PAY_005835,ORD_005835,INV_005835,CUST_001418,MERCH_0049,CREDIT_CARD,3371.75,USD,COMPLETED,2026-03-12 20:26:46,2026-03-12 20:27:03
PAY_005836,ORD_005836,INV_005836,CUST_003735,MERCH_0056,SEPA,15.50,EUR,COMPLETED,2026-01-04 19:56:16,2026-01-04 19:56:46
PAY_005837,ORD_005837,INV_005837,CUST_000772,MERCH_0013,CREDIT_CARD,414.00,GBP,COMPLETED,2026-03-02 08:38:10,2026-03-02 08:38:14
PAY_005838,ORD_005838,INV_005838,CUST_001590,MERCH_0018,CREDIT_CARD,58.75,EUR,COMPLETED,2026-02-12 04:53:01,2026-02-12 04:53:27
PAY_005839,ORD_005839,INV_005839,CUST_000978,MERCH_0028,ACH,63.50,USD,COMPLETED,2026-01-08 02:29:03,2026-01-08 02:29:11
PAY_005840,ORD_005840,INV_005840,CUST_002420,MERCH_0063,UPI,9999.00,INR,COMPLETED,2026-03-07 06:41:09,2026-03-07 06:41:19
PAY_005841,ORD_005841,INV_005841,CUST_001835,MERCH_0032,CREDIT_CARD,331.99,USD,COMPLETED,2026-01-28 10:29:51,2026-01-28 10:30:07
PAY_005842,ORD_005842,INV_005842,CUST_003141,MERCH_0018,CREDIT_CARD,69.50,GBP,COMPLETED,2026-03-18 03:38:49,2026-03-18 03:38:59
PAY_005843,ORD_005843,INV_005843,CUST_001079,MERCH_0036,SEPA,79.25,EUR,COMPLETED,2026-03-06 14:28:36,2026-03-06 14:28:41
PAY_005844,ORD_005844,INV_005844,CUST_001518,MERCH_0002,CREDIT_CARD,299.00,INR,COMPLETED,2026-03-22 08:25:31,2026-03-22 08:26:00
PAY_005845,ORD_005845,INV_005845,CUST_002342,MERCH_0010,CREDIT_CARD,335.75,USD,COMPLETED,2026-01-07 18:37:37,2026-01-07 18:37:45
PAY_005846_DUP,ORD_005846,INV_005846,CUST_000745,MERCH_0071,CREDIT_CARD,50.95,USD,COMPLETED,2026-02-23 12:54:07,2026-02-23 12:54:33
PAY_005846,ORD_005846,INV_005846,CUST_000745,MERCH_0071,CREDIT_CARD,50.95,USD,COMPLETED,2026-02-23 12:53:52,2026-02-23 12:54:13
PAY_005847,ORD_005847,INV_005847,CUST_002758,MERCH_0089,CREDIT_CARD,4999.00,INR,COMPLETED,2026-01-16 15:37:26,2026-01-16 15:37:33
PAY_005848,ORD_005848,INV_005848,CUST_001161,MERCH_0029,UPI,3999.00,INR,COMPLETED,2026-01-14 05:53:52,2026-01-14 05:54:18
PAY_005849,ORD_005849,INV_005849,CUST_001965,MERCH_0014,SEPA,44.95,EUR,COMPLETED,2026-01-31 08:07:44,2026-01-31 08:08:09
PAY_005850,ORD_005850,INV_005850,CUST_004736,MERCH_0029,DEBIT_CARD,274.75,USD,COMPLETED,2026-03-29 00:45:38,2026-03-29 00:46:07
PAY_005851,ORD_005851,INV_005851,CUST_000968,MERCH_0002,CREDIT_CARD,627.49,CAD,COMPLETED,2026-01-18 06:27:26,2026-01-18 06:27:49
PAY_005852,ORD_005852,INV_005852,CUST_000511,MERCH_0077,UPI,299.00,INR,COMPLETED,2026-01-25 07:15:16,2026-01-25 07:15:44
PAY_005853,ORD_005853,INV_005853,CUST_003346,MERCH_0037,DEBIT_CARD,109.25,USD,COMPLETED,2026-02-24 14:25:41,2026-02-24 14:25:56
PAY_005854,ORD_005854,INV_005854,CUST_004039,MERCH_0087,CREDIT_CARD,67.80,USD,COMPLETED,2026-03-24 00:59:48,2026-03-24 00:59:57
PAY_005855,ORD_005855,INV_005855,CUST_004477,MERCH_0070,CREDIT_CARD,58.80,USD,COMPLETED,2026-03-31 12:26:04,2026-03-31 12:26:24
PAY_005856,ORD_005856,INV_005856,CUST_003984,MERCH_0077,DEBIT_CARD,53.80,USD,COMPLETED,2026-03-11 00:37:23,2026-03-11 00:37:29
PAY_005857,ORD_005857,INV_005857,CUST_004182,MERCH_0097,UPI,499.00,INR,COMPLETED,2026-03-01 21:33:31,2026-03-01 21:33:50
PAY_005858,ORD_005858,INV_005858,CUST_004853,MERCH_0074,CREDIT_CARD,1885.75,EUR,COMPLETED,2026-03-14 10:39:03,2026-03-14 10:39:26
PAY_005859,ORD_005859,INV_005859,CUST_000189,MERCH_0065,CREDIT_CARD,799.00,INR,COMPLETED,2026-02-14 15:32:53,2026-02-14 15:33:06
PAY_005860,ORD_005860,INV_005860,CUST_004417,MERCH_0080,CREDIT_CARD,120.75,EUR,COMPLETED,2026-01-02 01:29:20,2026-01-02 01:29:35
PAY_005861,ORD_005861,INV_005861,CUST_003563,MERCH_0035,CREDIT_CARD,17.99,USD,COMPLETED,2026-03-03 18:25:27,2026-03-03 18:25:52
PAY_005862,ORD_005862,INV_005862,CUST_004569,MERCH_0006,CREDIT_CARD,68.50,EUR,COMPLETED,2026-03-14 18:20:12,2026-03-14 18:20:18
PAY_005863,ORD_005863,INV_005863,CUST_004699,MERCH_0047,DEBIT_CARD,78.95,USD,COMPLETED,2026-01-25 02:01:55,2026-01-25 02:02:05
PAY_005864,ORD_005864,INV_005864,CUST_002063,MERCH_0024,CREDIT_CARD,56.95,USD,COMPLETED,2026-03-19 12:24:19,2026-03-19 12:24:25
PAY_005865,ORD_005865,INV_005865,CUST_002535,MERCH_0063,DEBIT_CARD,384.49,USD,COMPLETED,2026-02-11 22:40:39,2026-02-11 22:41:08
PAY_005866,ORD_005866,INV_005866,CUST_000903,MERCH_0096,SEPA,270.00,EUR,COMPLETED,2026-03-18 16:48:29,2026-03-18 16:48:53
PAY_005867,ORD_005867,INV_005867,CUST_004382,MERCH_0086,CREDIT_CARD,78.95,EUR,COMPLETED,2026-02-25 21:36:32,2026-02-25 21:36:59
PAY_005868,ORD_005868,INV_005868,CUST_004513,MERCH_0067,CREDIT_CARD,623.00,CAD,COMPLETED,2026-01-14 16:28:19,2026-01-14 16:28:28
PAY_005869,ORD_005869,INV_005869,CUST_000313,MERCH_0085,SEPA,16.99,EUR,COMPLETED,2026-03-06 16:43:13,2026-03-06 16:43:40
PAY_005870,ORD_005870,INV_005870,CUST_003396,MERCH_0021,CREDIT_CARD,637.00,GBP,COMPLETED,2026-02-26 01:16:28,2026-02-26 01:16:38
PAY_005871,ORD_005871,INV_005871,CUST_000004,MERCH_0085,CREDIT_CARD,2716.80,USD,COMPLETED,2026-02-27 06:45:27,2026-02-27 06:45:50
PAY_005872,ORD_005872,INV_005872,CUST_000552,MERCH_0050,CREDIT_CARD,2532.50,EUR,COMPLETED,2026-01-25 12:42:17,2026-01-25 12:42:41
PAY_005873,ORD_005873,INV_005873,CUST_001506,MERCH_0056,CREDIT_CARD,568.25,GBP,COMPLETED,2026-02-08 10:10:56,2026-02-08 10:11:03
PAY_005874,ORD_005874,INV_005874,CUST_002354,MERCH_0068,CREDIT_CARD,73.25,USD,COMPLETED,2026-01-30 21:36:15,2026-01-30 21:36:42
PAY_005876,ORD_005876,INV_005876,CUST_002535,MERCH_0090,CREDIT_CARD,39.49,GBP,COMPLETED,2026-03-05 10:47:38,2026-03-05 10:47:49
PAY_005877,ORD_005877,INV_005877,CUST_001878,MERCH_0010,CREDIT_CARD,565.49,EUR,COMPLETED,2026-01-16 00:09:10,2026-01-16 00:09:22
PAY_005878,ORD_005878,INV_005878,CUST_000889,MERCH_0051,DEBIT_CARD,22.80,USD,COMPLETED,2026-01-02 10:02:49,2026-01-02 10:03:08
PAY_005879,ORD_005879,INV_005879,CUST_000465,MERCH_0038,CREDIT_CARD,21.95,GBP,COMPLETED,2026-03-04 13:10:30,2026-03-04 13:10:57
PAY_005880,ORD_005880,INV_005880,CUST_001101,MERCH_0093,CREDIT_CARD,224.80,GBP,COMPLETED,2026-02-19 03:11:59,2026-02-19 03:12:27
PAY_005881,ORD_005881,INV_005881,CUST_003464,MERCH_0015,CREDIT_CARD,568.95,GBP,COMPLETED,2026-03-31 13:03:57,2026-03-31 13:04:08
PAY_005882,ORD_005882,INV_005882,CUST_002586,MERCH_0020,CREDIT_CARD,645.99,EUR,COMPLETED,2026-03-19 15:30:36,2026-03-19 15:30:42
PAY_005883,ORD_005883,INV_005883,CUST_004760,MERCH_0046,CREDIT_CARD,38.75,CAD,COMPLETED,2026-02-26 12:14:26,2026-02-26 12:14:46
PAY_005884,ORD_005884,INV_005884,CUST_003255,MERCH_0015,UPI,3999.00,INR,COMPLETED,2026-02-27 17:13:31,2026-02-27 17:13:47
PAY_005886,ORD_005886,INV_005886,CUST_000762,MERCH_0025,UPI,999.00,INR,COMPLETED,2026-02-01 18:23:03,2026-02-01 18:23:26
PAY_005887,ORD_005887,INV_005887,CUST_003555,MERCH_0028,CREDIT_CARD,51.25,USD,COMPLETED,2026-03-21 14:44:34,2026-03-21 14:44:55
PAY_005888,ORD_005888,INV_005888,CUST_001501,MERCH_0081,CREDIT_CARD,56.50,EUR,COMPLETED,2026-03-18 20:15:02,2026-03-18 20:15:17
PAY_005889,ORD_005889,INV_005889,CUST_000552,MERCH_0041,CREDIT_CARD,336.95,EUR,COMPLETED,2026-01-11 11:56:08,2026-01-11 11:56:33
PAY_005890,ORD_005890,INV_005890,CUST_004638,MERCH_0079,CREDIT_CARD,1928.00,GBP,COMPLETED,2026-03-21 14:57:51,2026-03-21 14:57:57
PAY_005891,ORD_005891,INV_005891,CUST_002239,MERCH_0081,CREDIT_CARD,3178.99,EUR,COMPLETED,2026-02-02 05:00:10,2026-02-02 05:00:21
PAY_005892,ORD_005892,INV_005892,CUST_000691,MERCH_0040,CREDIT_CARD,33.95,CAD,COMPLETED,2026-03-31 11:35:51,2026-03-31 11:36:20
PAY_005893,ORD_005893,INV_005893,CUST_001108,MERCH_0047,CREDIT_CARD,799.00,INR,COMPLETED,2026-02-28 09:17:55,2026-02-28 09:18:16
PAY_005894,ORD_005894,INV_005894,CUST_003727,MERCH_0042,CREDIT_CARD,43.25,EUR,COMPLETED,2026-01-18 20:44:55,2026-01-18 20:45:11
PAY_005895,ORD_005895,INV_005895,CUST_002111,MERCH_0060,CREDIT_CARD,365.75,USD,COMPLETED,2026-02-25 22:32:25,2026-02-25 22:32:33
PAY_005896,ORD_005896,INV_005896,CUST_004238,MERCH_0013,CREDIT_CARD,48.99,USD,COMPLETED,2026-03-20 02:47:36,2026-03-20 02:47:40
PAY_005897,ORD_005897,INV_005897,CUST_003971,MERCH_0068,CREDIT_CARD,508.50,USD,COMPLETED,2026-01-24 07:15:51,2026-01-24 07:15:54
PAY_005898,ORD_005898,INV_005898,CUST_003204,MERCH_0030,UPI,9999.00,INR,COMPLETED,2026-03-25 13:10:06,2026-03-25 13:10:13
PAY_005899,ORD_005899,INV_005899,CUST_001305,MERCH_0011,CREDIT_CARD,2331.50,GBP,COMPLETED,2026-03-14 19:36:09,2026-03-14 19:36:12
PAY_005900,ORD_005900,INV_005900,CUST_003063,MERCH_0023,DEBIT_CARD,339.80,USD,COMPLETED,2026-01-30 10:34:48,2026-01-30 10:35:07
PAY_005901,ORD_005901,INV_005901,CUST_002285,MERCH_0002,CREDIT_CARD,74.49,GBP,COMPLETED,2026-01-22 07:07:09,2026-01-22 07:07:15
PAY_005902,ORD_005902,INV_005902,CUST_001379,MERCH_0087,CREDIT_CARD,75.95,EUR,COMPLETED,2026-03-08 03:21:48,2026-03-08 03:21:55
PAY_005903,ORD_005903,INV_005903,CUST_000205,MERCH_0035,SEPA,420.99,EUR,COMPLETED,2026-03-09 16:08:10,2026-03-09 16:08:39
PAY_005904,ORD_005904,INV_005904,CUST_000389,MERCH_0057,CREDIT_CARD,649.95,EUR,COMPLETED,2026-02-06 15:01:39,2026-02-06 15:01:48
PAY_005905,ORD_005905,INV_005905,CUST_001772,MERCH_0083,CREDIT_CARD,80.95,GBP,COMPLETED,2026-01-18 19:33:01,2026-01-18 19:33:11
PAY_005906,ORD_005906,INV_005906,CUST_003931,MERCH_0082,DEBIT_CARD,30.50,USD,COMPLETED,2026-01-09 19:00:28,2026-01-09 19:00:32
PAY_005907,ORD_005907,INV_005907,CUST_003933,MERCH_0073,CREDIT_CARD,71.75,EUR,COMPLETED,2026-02-14 17:58:47,2026-02-14 17:58:57
PAY_005908,ORD_005908,INV_005908,CUST_002244,MERCH_0044,DEBIT_CARD,618.25,USD,COMPLETED,2026-02-26 18:11:40,2026-02-26 18:11:59
PAY_005909,ORD_005909,INV_005909,CUST_000857,MERCH_0089,CREDIT_CARD,592.25,EUR,COMPLETED,2026-03-26 12:50:28,2026-03-26 12:50:43
PAY_005910,ORD_005910,INV_005910,CUST_004269,MERCH_0086,CREDIT_CARD,1999.00,INR,COMPLETED,2026-03-14 06:01:54,2026-03-14 06:02:04
PAY_005911,ORD_005911,INV_005911,CUST_000073,MERCH_0058,UPI,3999.00,INR,COMPLETED,2026-02-09 01:55:32,2026-02-09 01:55:42
PAY_005912,ORD_005912,INV_005912,CUST_004744,MERCH_0024,CREDIT_CARD,2496.99,CAD,COMPLETED,2026-03-18 13:43:49,2026-03-18 13:43:53
PAY_005913,ORD_005913,INV_005913,CUST_002124,MERCH_0093,CREDIT_CARD,46.75,GBP,COMPLETED,2026-03-26 18:36:12,2026-03-26 18:36:15
PAY_005914,ORD_005914,INV_005914,CUST_000584,MERCH_0049,ACH,174.95,USD,COMPLETED,2026-01-14 00:22:48,2026-01-14 00:23:11
PAY_005915,ORD_005915,INV_005915,CUST_001551,MERCH_0058,UPI,499.00,INR,COMPLETED,2026-01-11 10:06:54,2026-01-11 10:07:17
PAY_005916,ORD_005916,INV_005916,CUST_003403,MERCH_0083,UPI,15000.00,INR,COMPLETED,2026-03-31 17:58:23,2026-03-31 17:58:43
PAY_005917,ORD_005917,INV_005917,CUST_001484,MERCH_0001,CREDIT_CARD,36.49,CAD,COMPLETED,2026-03-05 09:13:30,2026-03-05 09:13:55
PAY_005918,ORD_005918,INV_005918,CUST_001280,MERCH_0009,CREDIT_CARD,29.50,EUR,COMPLETED,2026-01-31 11:27:37,2026-01-31 11:28:06
PAY_005919,ORD_005919,INV_005919,CUST_004872,MERCH_0094,CREDIT_CARD,9999.00,INR,COMPLETED,2026-02-16 09:52:03,2026-02-16 09:52:19
PAY_005920,ORD_005920,INV_005920,CUST_004258,MERCH_0025,CREDIT_CARD,646.25,EUR,COMPLETED,2026-01-05 23:15:38,2026-01-05 23:15:52
PAY_005921,ORD_005921,INV_005921,CUST_002053,MERCH_0088,CREDIT_CARD,449.95,EUR,COMPLETED,2026-03-23 07:08:42,2026-03-23 07:08:45
PAY_005922,ORD_005922,INV_005922,CUST_000822,MERCH_0065,DEBIT_CARD,614.95,USD,COMPLETED,2026-03-15 09:40:46,2026-03-15 09:41:10
PAY_005923,ORD_005923,INV_005923,CUST_003871,MERCH_0091,CREDIT_CARD,34.25,GBP,COMPLETED,2026-01-18 23:54:03,2026-01-18 23:54:13
PAY_005924,ORD_005924,INV_005924,CUST_004419,MERCH_0014,UPI,499.00,INR,COMPLETED,2026-01-30 13:01:21,2026-01-30 13:01:30
PAY_005925,ORD_005925,INV_005925,CUST_000208,MERCH_0032,CREDIT_CARD,474.25,USD,COMPLETED,2026-03-06 07:37:11,2026-03-06 07:37:34
PAY_005926,ORD_005926,INV_005926,CUST_004253,MERCH_0082,CREDIT_CARD,517.80,USD,COMPLETED,2026-03-12 05:24:02,2026-03-12 05:24:24
PAY_005927,ORD_005927,INV_005927,CUST_003079,MERCH_0074,CREDIT_CARD,21.49,USD,COMPLETED,2026-01-03 14:43:03,2026-01-03 14:43:27
PAY_005929,ORD_005929,INV_005929,CUST_000486,MERCH_0069,CREDIT_CARD,378.49,GBP,COMPLETED,2026-01-19 12:54:55,2026-01-19 12:55:05
PAY_005930_DUP,ORD_005930,INV_005930,CUST_002598,MERCH_0037,CREDIT_CARD,66.50,CAD,COMPLETED,2026-03-04 17:55:02,2026-03-04 17:55:10
PAY_005930,ORD_005930,INV_005930,CUST_002598,MERCH_0037,CREDIT_CARD,66.50,CAD,COMPLETED,2026-03-04 17:54:47,2026-03-04 17:54:50
PAY_005931,ORD_005931,INV_005931,CUST_004735,MERCH_0059,DEBIT_CARD,24.50,USD,COMPLETED,2026-02-14 09:58:27,2026-02-14 09:58:30
PAY_005932,ORD_005932,INV_005932,CUST_004104,MERCH_0039,CREDIT_CARD,23.75,CAD,COMPLETED,2026-01-08 03:42:05,2026-01-08 03:42:30
PAY_005933,ORD_005933,INV_005933,CUST_003477,MERCH_0017,CREDIT_CARD,2499.00,INR,COMPLETED,2026-03-27 17:00:48,2026-03-27 17:01:18
PAY_005934,ORD_005934,INV_005934,CUST_002791,MERCH_0041,CREDIT_CARD,35.25,EUR,COMPLETED,2026-03-29 08:59:27,2026-03-29 08:59:47
PAY_005935,ORD_005935,INV_005935,CUST_004131,MERCH_0085,UPI,1499.00,INR,COMPLETED,2026-03-18 23:23:10,2026-03-18 23:23:25
PAY_005936,ORD_005936,INV_005936,CUST_003220,MERCH_0021,CREDIT_CARD,377.00,EUR,COMPLETED,2026-03-21 07:35:03,2026-03-21 07:35:23
PAY_005937,ORD_005937,INV_005937,CUST_003335,MERCH_0012,UPI,4999.00,INR,COMPLETED,2026-03-27 20:55:38,2026-03-27 20:55:54
PAY_005938,ORD_005938,INV_005938,CUST_004801,MERCH_0020,CREDIT_CARD,999.00,INR,COMPLETED,2026-03-06 12:01:20,2026-03-06 12:01:27
PAY_005939,ORD_005939,INV_005939,CUST_003670,MERCH_0078,CREDIT_CARD,155.00,CAD,COMPLETED,2026-02-28 16:16:39,2026-02-28 16:16:51
PAY_005940,ORD_005940,INV_005940,CUST_003556,MERCH_0073,CREDIT_CARD,2499.00,INR,COMPLETED,2026-02-17 21:51:21,2026-02-17 21:51:26
PAY_005941,ORD_005941,INV_005941,CUST_003635,MERCH_0027,SEPA,1643.80,EUR,COMPLETED,2026-03-21 15:36:56,2026-03-21 15:37:22
PAY_005942,ORD_005942,INV_005942,CUST_004879,MERCH_0039,CREDIT_CARD,1621.75,USD,COMPLETED,2026-01-09 15:58:22,2026-01-09 15:58:46
PAY_005943,ORD_005943,INV_005943,CUST_000114,MERCH_0029,CREDIT_CARD,63.75,GBP,COMPLETED,2026-02-23 18:35:08,2026-02-23 18:35:12
PAY_005944,ORD_005944,INV_005944,CUST_000917,MERCH_0063,ACH,2862.49,USD,COMPLETED,2026-02-04 08:36:36,2026-02-04 08:36:55
PAY_005945,ORD_005945,INV_005945,CUST_001973,MERCH_0007,CREDIT_CARD,146.95,GBP,COMPLETED,2026-01-16 18:56:41,2026-01-16 18:56:45
PAY_005946,ORD_005946,INV_005946,CUST_002821,MERCH_0035,CREDIT_CARD,334.25,USD,COMPLETED,2026-02-06 04:13:27,2026-02-06 04:13:39
PAY_005947,ORD_005947,INV_005947,CUST_004153,MERCH_0043,UPI,3999.00,INR,COMPLETED,2026-03-18 16:11:56,2026-03-18 16:12:17
PAY_005948,ORD_005948,INV_005948,CUST_003804,MERCH_0022,DEBIT_CARD,1268.49,USD,COMPLETED,2026-03-07 09:46:17,2026-03-07 09:46:32
PAY_005949,ORD_005949,INV_005949,CUST_003137,MERCH_0062,CREDIT_CARD,499.00,INR,COMPLETED,2026-01-21 06:58:08,2026-01-21 06:58:30
PAY_005950,ORD_005950,INV_005950,CUST_000252,MERCH_0060,CREDIT_CARD,135.49,USD,COMPLETED,2026-02-23 22:52:23,2026-02-23 22:52:29
PAY_005951,ORD_005951,INV_005951,CUST_003600,MERCH_0088,ACH,51.75,USD,COMPLETED,2026-02-08 17:25:29,2026-02-08 17:25:35
PAY_005952,ORD_005952,INV_005952,CUST_004456,MERCH_0091,DEBIT_CARD,74.99,USD,COMPLETED,2026-01-26 11:16:32,2026-01-26 11:16:43
PAY_005953,ORD_005953,INV_005953,CUST_004544,MERCH_0080,CREDIT_CARD,172.50,GBP,COMPLETED,2026-02-13 19:13:08,2026-02-13 19:13:15
PAY_005954,ORD_005954,INV_005954,CUST_001475,MERCH_0062,UPI,4999.00,INR,COMPLETED,2026-02-05 23:33:41,2026-02-05 23:33:54
PAY_005955,ORD_005955,INV_005955,CUST_000989,MERCH_0004,ACH,66.25,USD,COMPLETED,2026-03-25 09:05:43,2026-03-25 09:05:48
PAY_005956,ORD_005956,INV_005956,CUST_003031,MERCH_0047,CREDIT_CARD,133.00,EUR,COMPLETED,2026-02-23 23:24:33,2026-02-23 23:24:56
PAY_005957,ORD_005957,INV_005957,CUST_001522,MERCH_0085,CREDIT_CARD,723.75,EUR,COMPLETED,2026-03-04 10:14:31,2026-03-04 10:14:59
PAY_005958,ORD_005958,INV_005958,CUST_003483,MERCH_0004,CREDIT_CARD,222.75,EUR,COMPLETED,2026-01-25 04:24:23,2026-01-25 04:24:33
PAY_005959,ORD_005959,INV_005959,CUST_004320,MERCH_0085,CREDIT_CARD,473.49,GBP,COMPLETED,2026-02-14 07:21:03,2026-02-14 07:21:06
PAY_005960,ORD_005960,INV_005960,CUST_000749,MERCH_0043,CREDIT_CARD,76.00,GBP,COMPLETED,2026-02-11 00:19:16,2026-02-11 00:19:29
PAY_005961,ORD_005961,INV_005961,CUST_000262,MERCH_0086,CREDIT_CARD,72.75,EUR,COMPLETED,2026-01-03 07:31:24,2026-01-03 07:31:28
PAY_005962,ORD_005962,INV_005962,CUST_002879,MERCH_0085,UPI,299.00,INR,COMPLETED,2026-02-02 03:22:12,2026-02-02 03:22:38
PAY_005963,ORD_005963,INV_005963,CUST_002662,MERCH_0008,CREDIT_CARD,31.95,USD,COMPLETED,2026-01-19 12:18:16,2026-01-19 12:18:40
PAY_005964,ORD_005964,INV_005964,CUST_004991,MERCH_0033,UPI,799.00,INR,COMPLETED,2026-01-17 22:44:32,2026-01-17 22:44:37
PAY_005965,ORD_005965,INV_005965,CUST_001662,MERCH_0066,CREDIT_CARD,24.75,USD,COMPLETED,2026-01-25 05:34:12,2026-01-25 05:34:19
