internal_payment_id,merchant_order_id,occurred_at,gross_amount,currency,payment_status,payment_method,synthetic_customer_reference
SYNTH-INT-005653,SYNTH-ORDER-005653,2026-01-11T03:29:10Z,2143.11,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005653
SYNTH-INT-005654,SYNTH-ORDER-005654,2026-01-12T06:11:47Z,477.64,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005654
SYNTH-INT-005655,SYNTH-ORDER-005655,2026-01-13T07:53:15Z,141.95,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005655
SYNTH-INT-005656,SYNTH-ORDER-005656,2026-01-14T10:02:28Z,1861.35,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005656
SYNTH-INT-005657,SYNTH-ORDER-005657,2026-01-15T12:02:04Z,18.73,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005657
SYNTH-INT-005658,SYNTH-ORDER-005658,2026-01-16T14:27:32Z,2358.96,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005658
SYNTH-INT-005659,SYNTH-ORDER-005659,2026-01-17T17:03:09Z,1275.52,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005659
SYNTH-INT-005660,SYNTH-ORDER-005660,2026-01-18T18:45:06Z,601.96,EUR,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005660
SYNTH-INT-005661,SYNTH-ORDER-005661,2026-01-19T21:12:53Z,1264.55,GBP,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005661
SYNTH-INT-005662,SYNTH-ORDER-005662,2026-01-20T23:47:07Z,2306.17,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005662
SYNTH-INT-005663,SYNTH-ORDER-005663,2026-01-21T01:31:37Z,1851.27,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005663
SYNTH-INT-005664,SYNTH-ORDER-005664,2026-01-22T03:20:13Z,1158.59,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005664
SYNTH-INT-005665,SYNTH-ORDER-005665,2026-01-23T06:07:21Z,1011.14,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005665
SYNTH-INT-005666,SYNTH-ORDER-005666,2026-01-24T08:19:02Z,2439.31,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005666
SYNTH-INT-005667,SYNTH-ORDER-005667,2026-01-25T09:54:45Z,826.04,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005667
SYNTH-INT-005668,SYNTH-ORDER-005668,2026-01-26T12:15:38Z,2315.00,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005668
SYNTH-INT-005669,SYNTH-ORDER-005669,2026-01-27T14:15:28Z,1014.25,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005669
SYNTH-INT-005670,SYNTH-ORDER-005670,2026-01-28T16:59:58Z,2496.57,EUR,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005670
SYNTH-INT-005671,SYNTH-ORDER-005671,2026-01-29T18:49:41Z,1883.98,GBP,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005671
SYNTH-INT-005672,SYNTH-ORDER-005672,2026-01-30T21:36:55Z,358.27,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005672
SYNTH-INT-005673,SYNTH-ORDER-005673,2026-01-31T23:45:25Z,381.21,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005673
SYNTH-INT-005674,SYNTH-ORDER-005674,2026-01-01T01:55:41Z,1361.14,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005674
SYNTH-INT-005675,SYNTH-ORDER-005675,2026-01-02T04:05:02Z,1778.83,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005675
SYNTH-INT-005676,SYNTH-ORDER-005676,2026-01-03T06:31:35Z,1712.85,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005676
SYNTH-INT-005677,SYNTH-ORDER-005677,2026-01-04T08:49:00Z,2373.98,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005677
SYNTH-INT-005678,SYNTH-ORDER-005678,2026-01-05T10:05:44Z,2357.36,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005678
SYNTH-INT-005679,SYNTH-ORDER-005679,2026-01-06T12:39:25Z,2084.48,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005679
SYNTH-INT-005680,SYNTH-ORDER-005680,2026-01-07T14:30:52Z,351.65,EUR,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005680
SYNTH-INT-005681,SYNTH-ORDER-005681,2026-01-08T16:46:12Z,1746.41,GBP,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005681
SYNTH-INT-005682,SYNTH-ORDER-005682,2026-01-09T19:06:49Z,587.48,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005682
SYNTH-INT-005683,SYNTH-ORDER-005683,2026-01-10T21:33:28Z,151.25,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005683
SYNTH-INT-005684,SYNTH-ORDER-005684,2026-01-11T23:49:00Z,103.39,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005684
SYNTH-INT-005685,SYNTH-ORDER-005685,2026-01-12T01:58:45Z,2229.21,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005685
SYNTH-INT-005686,SYNTH-ORDER-005686,2026-01-13T03:48:27Z,1554.85,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005686
SYNTH-INT-005687,SYNTH-ORDER-005687,2026-01-14T06:15:24Z,1493.61,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005687
SYNTH-INT-005688,SYNTH-ORDER-005688,2026-01-15T08:33:31Z,2201.84,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005688
SYNTH-INT-005689,SYNTH-ORDER-005689,2026-01-16T10:47:16Z,792.94,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005689
SYNTH-INT-005690,SYNTH-ORDER-005690,2026-01-17T12:30:23Z,1505.11,EUR,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005690
SYNTH-INT-005691,SYNTH-ORDER-005691,2026-01-18T14:47:00Z,1244.44,GBP,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005691
SYNTH-INT-005692,SYNTH-ORDER-005692,2026-01-19T16:51:07Z,1425.61,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005692
SYNTH-INT-005693,SYNTH-ORDER-005693,2026-01-20T19:21:16Z,238.18,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005693
SYNTH-INT-005694,SYNTH-ORDER-005694,2026-01-21T21:44:08Z,419.71,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005694
SYNTH-INT-005695,SYNTH-ORDER-005695,2026-01-22T23:38:38Z,2076.17,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005695
SYNTH-INT-005696,SYNTH-ORDER-005696,2026-01-23T01:49:26Z,1543.56,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005696
SYNTH-INT-005697,SYNTH-ORDER-005697,2026-01-24T03:59:50Z,2307.54,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005697
SYNTH-INT-005698,SYNTH-ORDER-005698,2026-01-25T06:41:38Z,351.19,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005698
SYNTH-INT-005699,SYNTH-ORDER-005699,2026-01-26T09:06:36Z,216.82,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005699
SYNTH-INT-005700,SYNTH-ORDER-005700,2026-01-27T10:53:28Z,2313.59,EUR,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005700
SYNTH-INT-005701,SYNTH-ORDER-005701,2026-01-28T13:03:59Z,1239.56,GBP,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005701
SYNTH-INT-005702,SYNTH-ORDER-005702,2026-01-29T15:04:49Z,2491.39,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005702
SYNTH-INT-005703,SYNTH-ORDER-005703,2026-01-30T17:36:49Z,1059.20,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005703
SYNTH-INT-005704,SYNTH-ORDER-005704,2026-01-31T19:23:40Z,760.08,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005704
SYNTH-INT-005705,SYNTH-ORDER-005705,2026-01-01T21:48:57Z,634.89,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005705
SYNTH-INT-005706,SYNTH-ORDER-005706,2026-01-02T23:51:57Z,2435.79,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005706
SYNTH-INT-005707,SYNTH-ORDER-005707,2026-01-03T01:48:54Z,2442.75,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005707
SYNTH-INT-005708,SYNTH-ORDER-005708,2026-01-04T04:21:26Z,204.88,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005708
SYNTH-INT-005709,SYNTH-ORDER-005709,2026-01-05T06:39:16Z,2426.40,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005709
SYNTH-INT-005710,SYNTH-ORDER-005710,2026-01-06T08:43:06Z,759.52,EUR,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005710
SYNTH-INT-005711,SYNTH-ORDER-005711,2026-01-07T10:58:11Z,719.16,GBP,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005711
SYNTH-INT-005712,SYNTH-ORDER-005712,2026-01-08T13:09:22Z,1817.14,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005712
SYNTH-INT-005713,SYNTH-ORDER-005713,2026-01-09T15:26:08Z,139.26,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005713
SYNTH-INT-005714,SYNTH-ORDER-005714,2026-01-10T17:31:50Z,375.83,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005714
SYNTH-INT-005715,SYNTH-ORDER-005715,2026-01-11T20:14:37Z,1039.31,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005715
SYNTH-INT-005716,SYNTH-ORDER-005716,2026-01-12T22:14:11Z,1480.86,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005716
SYNTH-INT-005717,SYNTH-ORDER-005717,2026-01-13T00:42:25Z,2142.61,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005717
SYNTH-INT-005718,SYNTH-ORDER-005718,2026-01-14T02:43:41Z,437.01,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005718
SYNTH-INT-005719,SYNTH-ORDER-005719,2026-01-15T05:10:35Z,335.90,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005719
SYNTH-INT-005720,SYNTH-ORDER-005720,2026-01-16T06:51:42Z,123.44,EUR,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005720
SYNTH-INT-005721,SYNTH-ORDER-005721,2026-01-17T09:06:37Z,1954.56,GBP,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005721
SYNTH-INT-005722,SYNTH-ORDER-005722,2026-01-18T11:14:18Z,839.46,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005722
SYNTH-INT-005723,SYNTH-ORDER-005723,2026-01-19T13:27:33Z,1268.09,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005723
SYNTH-INT-005724,SYNTH-ORDER-005724,2026-01-20T15:43:27Z,1850.31,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005724
SYNTH-INT-005725,SYNTH-ORDER-005725,2026-01-21T17:43:21Z,718.93,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005725
SYNTH-INT-005726,SYNTH-ORDER-005726,2026-01-22T19:59:27Z,1486.19,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005726
SYNTH-INT-005727,SYNTH-ORDER-005727,2026-01-23T22:27:22Z,1246.00,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005727
SYNTH-INT-005728,SYNTH-ORDER-005728,2026-01-24T00:42:31Z,1283.08,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005728
SYNTH-INT-005729,SYNTH-ORDER-005729,2026-01-25T03:09:00Z,910.82,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005729
SYNTH-INT-005730,SYNTH-ORDER-005730,2026-01-26T05:22:26Z,259.13,EUR,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005730
SYNTH-INT-005731,SYNTH-ORDER-005731,2026-01-27T06:37:18Z,1845.47,GBP,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005731
SYNTH-INT-005732,SYNTH-ORDER-005732,2026-01-28T09:43:16Z,1575.04,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005732
SYNTH-INT-005733,SYNTH-ORDER-005733,2026-01-29T11:43:12Z,1607.91,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005733
SYNTH-INT-005734,SYNTH-ORDER-005734,2026-01-30T13:55:04Z,797.27,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005734
SYNTH-INT-005735,SYNTH-ORDER-005735,2026-01-31T16:12:57Z,2465.15,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005735
SYNTH-INT-005736,SYNTH-ORDER-005736,2026-01-01T17:48:08Z,1558.40,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005736
SYNTH-INT-005737,SYNTH-ORDER-005737,2026-01-02T20:04:42Z,1659.48,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005737
SYNTH-INT-005738,SYNTH-ORDER-005738,2026-01-03T22:20:04Z,309.27,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005738
SYNTH-INT-005739,SYNTH-ORDER-005739,2026-01-04T00:14:49Z,2167.37,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005739
SYNTH-INT-005740,SYNTH-ORDER-005740,2026-01-05T02:47:37Z,1043.23,EUR,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005740
SYNTH-INT-005741,SYNTH-ORDER-005741,2026-01-06T04:59:14Z,1527.96,GBP,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005741
SYNTH-INT-005742,SYNTH-ORDER-005742,2026-01-07T07:19:04Z,876.54,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005742
SYNTH-INT-005743,SYNTH-ORDER-005743,2026-01-08T09:27:05Z,1229.66,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005743
SYNTH-INT-005744,SYNTH-ORDER-005744,2026-01-09T12:11:42Z,1821.05,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005744
SYNTH-INT-005745,SYNTH-ORDER-005745,2026-01-10T13:42:36Z,1976.79,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005745
SYNTH-INT-005746,SYNTH-ORDER-005746,2026-01-11T16:05:06Z,1596.29,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005746
SYNTH-INT-005747,SYNTH-ORDER-005747,2026-01-12T18:04:18Z,1875.45,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005747
SYNTH-INT-005748,SYNTH-ORDER-005748,2026-01-13T20:17:23Z,2048.21,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005748
SYNTH-INT-005749,SYNTH-ORDER-005749,2026-01-14T22:43:54Z,1169.72,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005749
SYNTH-INT-005750,SYNTH-ORDER-005750,2026-01-15T01:18:20Z,2249.88,EUR,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005750
SYNTH-INT-005751,SYNTH-ORDER-005751,2026-01-16T03:16:00Z,383.73,GBP,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005751
SYNTH-INT-005752,SYNTH-ORDER-005752,2026-01-17T05:45:28Z,339.28,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005752
SYNTH-INT-005753,SYNTH-ORDER-005753,2026-01-18T07:31:57Z,1106.50,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005753
SYNTH-INT-005754,SYNTH-ORDER-005754,2026-01-19T09:32:12Z,488.97,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005754
SYNTH-INT-005755,SYNTH-ORDER-005755,2026-01-20T12:22:52Z,951.04,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005755
SYNTH-INT-005756,SYNTH-ORDER-005756,2026-01-21T14:11:34Z,2407.50,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005756
SYNTH-INT-005757,SYNTH-ORDER-005757,2026-01-22T15:56:45Z,1522.49,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005757
SYNTH-INT-005758,SYNTH-ORDER-005758,2026-01-23T18:34:18Z,207.34,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005758
SYNTH-INT-005759,SYNTH-ORDER-005759,2026-01-24T21:03:44Z,2421.71,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005759
SYNTH-INT-005760,SYNTH-ORDER-005760,2026-01-25T23:20:46Z,371.73,EUR,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005760
SYNTH-INT-005761,SYNTH-ORDER-005761,2026-01-26T01:35:31Z,610.50,GBP,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005761
SYNTH-INT-005762,SYNTH-ORDER-005762,2026-01-27T03:47:14Z,711.02,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005762
SYNTH-INT-005763,SYNTH-ORDER-005763,2026-01-28T05:51:07Z,1158.40,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005763
SYNTH-INT-005764,SYNTH-ORDER-005764,2026-01-29T07:34:06Z,1183.59,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005764
SYNTH-INT-005765,SYNTH-ORDER-005765,2026-01-30T09:45:26Z,94.49,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005765
SYNTH-INT-005766,SYNTH-ORDER-005766,2026-01-31T12:08:06Z,1981.11,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005766
SYNTH-INT-005767,SYNTH-ORDER-005767,2026-01-01T14:46:39Z,1629.92,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005767
SYNTH-INT-005768,SYNTH-ORDER-005768,2026-01-02T16:05:18Z,1060.56,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005768
SYNTH-INT-005769,SYNTH-ORDER-005769,2026-01-03T19:04:09Z,1503.00,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005769
SYNTH-INT-005770,SYNTH-ORDER-005770,2026-01-04T21:07:05Z,2206.81,EUR,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005770
SYNTH-INT-005771,SYNTH-ORDER-005771,2026-01-05T23:31:28Z,2064.03,GBP,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005771
SYNTH-INT-005772,SYNTH-ORDER-005772,2026-01-06T01:40:04Z,1611.07,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005772
SYNTH-INT-005773,SYNTH-ORDER-005773,2026-01-07T03:02:34Z,31.24,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005773
SYNTH-INT-005774,SYNTH-ORDER-005774,2026-01-08T05:20:18Z,2131.11,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005774
SYNTH-INT-005775,SYNTH-ORDER-005775,2026-01-09T07:37:39Z,1707.64,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005775
SYNTH-INT-005776,SYNTH-ORDER-005776,2026-01-10T09:43:42Z,1740.74,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005776
SYNTH-INT-005777,SYNTH-ORDER-005777,2026-01-11T12:24:46Z,1117.47,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005777
SYNTH-INT-005778,SYNTH-ORDER-005778,2026-01-12T14:30:45Z,1128.22,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005778
SYNTH-INT-005779,SYNTH-ORDER-005779,2026-01-13T16:55:55Z,521.73,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005779
SYNTH-INT-005780,SYNTH-ORDER-005780,2026-01-14T18:26:38Z,1138.69,EUR,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005780
SYNTH-INT-005781,SYNTH-ORDER-005781,2026-01-15T20:55:33Z,1449.68,GBP,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005781
SYNTH-INT-005782,SYNTH-ORDER-005782,2026-01-16T23:07:42Z,1522.90,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005782
SYNTH-INT-005783,SYNTH-ORDER-005783,2026-01-17T01:55:57Z,50.91,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005783
SYNTH-INT-005784,SYNTH-ORDER-005784,2026-01-18T03:18:49Z,1840.22,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005784
SYNTH-INT-005785,SYNTH-ORDER-005785,2026-01-19T05:58:23Z,10.04,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005785
SYNTH-INT-005786,SYNTH-ORDER-005786,2026-01-20T07:46:56Z,247.14,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005786
SYNTH-INT-005787,SYNTH-ORDER-005787,2026-01-21T10:04:54Z,712.45,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005787
SYNTH-INT-005788,SYNTH-ORDER-005788,2026-01-22T12:38:34Z,1640.06,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005788
SYNTH-INT-005789,SYNTH-ORDER-005789,2026-01-23T14:40:46Z,2258.25,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005789
SYNTH-INT-005790,SYNTH-ORDER-005790,2026-01-24T17:07:38Z,1178.89,EUR,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005790
SYNTH-INT-005791,SYNTH-ORDER-005791,2026-01-25T19:29:39Z,965.93,GBP,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005791
SYNTH-INT-005792,SYNTH-ORDER-005792,2026-01-26T21:36:22Z,74.42,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005792
SYNTH-INT-005793,SYNTH-ORDER-005793,2026-01-27T23:35:25Z,1853.78,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005793
SYNTH-INT-005794,SYNTH-ORDER-005794,2026-01-28T01:54:46Z,744.39,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005794
SYNTH-INT-005795,SYNTH-ORDER-005795,2026-01-29T03:31:43Z,851.52,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005795
SYNTH-INT-005796,SYNTH-ORDER-005796,2026-01-30T05:55:01Z,496.72,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005796
SYNTH-INT-005797,SYNTH-ORDER-005797,2026-01-31T08:45:22Z,1591.16,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005797
SYNTH-INT-005798,SYNTH-ORDER-005798,2026-01-01T10:30:44Z,912.58,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005798
SYNTH-INT-005799,SYNTH-ORDER-005799,2026-01-02T12:58:47Z,2343.64,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005799
SYNTH-INT-005800,SYNTH-ORDER-005800,2026-01-03T14:38:48Z,833.61,EUR,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005800
SYNTH-INT-005801,SYNTH-ORDER-005801,2026-01-04T16:36:25Z,1184.63,GBP,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005801
SYNTH-INT-005802,SYNTH-ORDER-005802,2026-01-05T19:13:46Z,2465.95,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005802
SYNTH-INT-005803,SYNTH-ORDER-005803,2026-01-06T21:40:31Z,1821.08,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005803
SYNTH-INT-005804,SYNTH-ORDER-005804,2026-01-07T23:45:50Z,756.48,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005804
SYNTH-INT-005805,SYNTH-ORDER-005805,2026-01-08T01:28:48Z,1439.14,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005805
SYNTH-INT-005806,SYNTH-ORDER-005806,2026-01-09T04:04:51Z,2024.93,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005806
SYNTH-INT-005807,SYNTH-ORDER-005807,2026-01-10T06:14:44Z,2095.38,USD,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005807
SYNTH-INT-005808,SYNTH-ORDER-005808,2026-01-11T08:39:36Z,1367.04,USD,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005808
SYNTH-INT-005809,SYNTH-ORDER-005809,2026-01-12T10:52:44Z,2115.43,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005809
SYNTH-INT-005810,SYNTH-ORDER-005810,2026-01-13T13:02:12Z,2484.05,EUR,CAPTURED,TRANSFER_SYNTHETIC,SYNTH-CUSTOMER-005810
SYNTH-INT-005811,SYNTH-ORDER-005811,2026-01-14T15:31:20Z,1695.24,GBP,CAPTURED,CARD_SYNTHETIC,SYNTH-CUSTOMER-005811
SYNTH-INT-005812,SYNTH-ORDER-005812,2026-01-15T17:22:51Z,331.30,USD,CAPTURED,WALLET_SYNTHETIC,SYNTH-CUSTOMER-005812
