bank_entry_id,settlement_batch_id,booked_at,credited_amount,currency,bank_reference,description
SYNTH-BANK-000810,SYNTH-BATCH-GBP-2026-01-31-0012,2026-01-30T18:41:40Z,1663.49,GBP,SYNTH-BANK-REF-000810,Synthetic settlement for SYNTH-BATCH-GBP-2026-01-31-0012
SYNTH-BANK-000811,SYNTH-BATCH-GBP-2026-02-01-0000,2026-01-31T15:03:18Z,2018.14,GBP,SYNTH-BANK-REF-000811,Synthetic settlement for SYNTH-BATCH-GBP-2026-02-01-0000
SYNTH-BANK-000812,SYNTH-BATCH-GBP-2026-02-01-0001,2026-01-31T20:39:30Z,1622.97,GBP,SYNTH-BANK-REF-000812,Synthetic settlement for SYNTH-BATCH-GBP-2026-02-01-0001
SYNTH-BANK-000813,SYNTH-BATCH-GBP-2026-02-01-0002,2026-01-31T16:31:21Z,2498.70,GBP,SYNTH-BANK-REF-000813,Synthetic settlement for SYNTH-BATCH-GBP-2026-02-01-0002
SYNTH-BANK-000814,SYNTH-BATCH-GBP-2026-02-01-0003,2026-01-31T22:30:36Z,2287.44,GBP,SYNTH-BANK-REF-000814,Synthetic settlement for SYNTH-BATCH-GBP-2026-02-01-0003
SYNTH-BANK-000815,SYNTH-BATCH-GBP-2026-02-01-0004,2026-01-31T17:39:38Z,2984.92,GBP,SYNTH-BANK-REF-000815,Synthetic settlement for SYNTH-BATCH-GBP-2026-02-01-0004
SYNTH-BANK-000816,SYNTH-BATCH-GBP-2026-02-01-0005,2026-02-01T00:01:12Z,3934.93,GBP,SYNTH-BANK-REF-000816,Synthetic settlement for SYNTH-BATCH-GBP-2026-02-01-0005
SYNTH-BANK-000817,SYNTH-BATCH-GBP-2026-02-01-0006,2026-01-31T19:56:12Z,4167.98,GBP,SYNTH-BANK-REF-000817,Synthetic settlement for SYNTH-BATCH-GBP-2026-02-01-0006
SYNTH-BANK-000818,SYNTH-BATCH-GBP-2026-02-01-0007,2026-01-31T11:09:16Z,1403.51,GBP,SYNTH-BANK-REF-000818,Synthetic settlement for SYNTH-BATCH-GBP-2026-02-01-0007
SYNTH-BANK-000819,SYNTH-BATCH-GBP-2026-02-01-0008,2026-01-31T21:18:39Z,3559.45,GBP,SYNTH-BANK-REF-000819,Synthetic settlement for SYNTH-BATCH-GBP-2026-02-01-0008
SYNTH-BANK-000820,SYNTH-BATCH-GBP-2026-02-01-0009,2026-01-31T12:19:19Z,4065.56,GBP,SYNTH-BANK-REF-000820,Synthetic settlement for SYNTH-BATCH-GBP-2026-02-01-0009
SYNTH-BANK-000821,SYNTH-BATCH-GBP-2026-02-01-0010,2026-01-31T22:43:01Z,4366.86,GBP,SYNTH-BANK-REF-000821,Synthetic settlement for SYNTH-BATCH-GBP-2026-02-01-0010
SYNTH-BANK-000822,SYNTH-BATCH-GBP-2026-02-01-0011,2026-01-31T14:43:07Z,3811.95,GBP,SYNTH-BANK-REF-000822,Synthetic settlement for SYNTH-BATCH-GBP-2026-02-01-0011
SYNTH-BANK-000823,SYNTH-BATCH-GBP-2026-02-01-0012,2026-01-31T20:35:38Z,3328.05,GBP,SYNTH-BANK-REF-000823,Synthetic settlement for SYNTH-BATCH-GBP-2026-02-01-0012
SYNTH-BANK-000824,SYNTH-BATCH-GBP-2026-02-02-0000,2026-02-01T20:34:20Z,1910.39,GBP,SYNTH-BANK-REF-000824,Synthetic settlement for SYNTH-BATCH-GBP-2026-02-02-0000
SYNTH-BANK-000825,SYNTH-BATCH-GBP-2026-02-02-0001,2026-02-01T12:13:15Z,802.57,GBP,SYNTH-BANK-REF-000825,Synthetic settlement for SYNTH-BATCH-GBP-2026-02-02-0001
SYNTH-BANK-000826,SYNTH-BATCH-GBP-2026-02-02-0002,2026-02-01T22:24:34Z,4556.69,GBP,SYNTH-BANK-REF-000826,Synthetic settlement for SYNTH-BATCH-GBP-2026-02-02-0002
SYNTH-BANK-000827,SYNTH-BATCH-GBP-2026-02-02-0003,2026-02-01T13:52:18Z,3875.98,GBP,SYNTH-BANK-REF-000827,Synthetic settlement for SYNTH-BATCH-GBP-2026-02-02-0003
SYNTH-BANK-000828,SYNTH-BATCH-GBP-2026-02-02-0004,2026-02-01T19:39:03Z,2194.17,GBP,SYNTH-BANK-REF-000828,Synthetic settlement for SYNTH-BATCH-GBP-2026-02-02-0004
SYNTH-BANK-000829,SYNTH-BATCH-GBP-2026-02-02-0005,2026-02-01T15:48:00Z,2553.59,GBP,SYNTH-BANK-REF-000829,Synthetic settlement for SYNTH-BATCH-GBP-2026-02-02-0005
SYNTH-BANK-000830,SYNTH-BATCH-GBP-2026-02-02-0006,2026-02-01T21:28:06Z,4245.19,GBP,SYNTH-BANK-REF-000830,Synthetic settlement for SYNTH-BATCH-GBP-2026-02-02-0006
SYNTH-BANK-000831,SYNTH-BATCH-GBP-2026-02-02-0007,2026-02-01T17:22:57Z,1963.14,GBP,SYNTH-BANK-REF-000831,Synthetic settlement for SYNTH-BATCH-GBP-2026-02-02-0007
SYNTH-BANK-000832,SYNTH-BATCH-GBP-2026-02-02-0008,2026-02-01T22:44:15Z,2913.29,GBP,SYNTH-BANK-REF-000832,Synthetic settlement for SYNTH-BATCH-GBP-2026-02-02-0008
SYNTH-BANK-000833,SYNTH-BATCH-GBP-2026-02-02-0009,2026-02-01T19:15:40Z,1534.45,GBP,SYNTH-BANK-REF-000833,Synthetic settlement for SYNTH-BATCH-GBP-2026-02-02-0009
SYNTH-BANK-000834,SYNTH-BATCH-GBP-2026-02-02-0010,2026-02-01T15:01:29Z,6682.79,GBP,SYNTH-BANK-REF-000834,Synthetic settlement for SYNTH-BATCH-GBP-2026-02-02-0010
SYNTH-BANK-000835,SYNTH-BATCH-GBP-2026-02-02-0011,2026-02-01T20:32:13Z,4698.25,GBP,SYNTH-BANK-REF-000835,Synthetic settlement for SYNTH-BATCH-GBP-2026-02-02-0011
SYNTH-BANK-000836,SYNTH-BATCH-GBP-2026-02-02-0012,2026-02-01T16:33:44Z,3289.77,GBP,SYNTH-BANK-REF-000836,Synthetic settlement for SYNTH-BATCH-GBP-2026-02-02-0012
SYNTH-BANK-000837,SYNTH-BATCH-LATE-000345,2026-01-11T15:42:23Z,2037.29,USD,SYNTH-BANK-REF-000837,Synthetic settlement for SYNTH-BATCH-LATE-000345
SYNTH-BANK-000838,SYNTH-BATCH-LATE-000400,2026-02-04T16:51:00Z,82.21,EUR,SYNTH-BANK-REF-000838,Synthetic settlement for SYNTH-BATCH-LATE-000400
SYNTH-BANK-000839,SYNTH-BATCH-LATE-001131,2026-01-22T16:13:20Z,2421.68,GBP,SYNTH-BANK-REF-000839,Synthetic settlement for SYNTH-BATCH-LATE-001131
SYNTH-BANK-000840,SYNTH-BATCH-LATE-001275,2026-01-11T21:11:54Z,1488.41,USD,SYNTH-BANK-REF-000840,Synthetic settlement for SYNTH-BATCH-LATE-001275
SYNTH-BANK-000841,SYNTH-BATCH-LATE-001438,2026-01-19T19:28:27Z,1665.16,USD,SYNTH-BANK-REF-000841,Synthetic settlement for SYNTH-BATCH-LATE-001438
SYNTH-BANK-000842,SYNTH-BATCH-LATE-001615,2026-01-10T01:14:57Z,1381.74,USD,SYNTH-BANK-REF-000842,Synthetic settlement for SYNTH-BATCH-LATE-001615
SYNTH-BANK-000843,SYNTH-BATCH-LATE-001645,2026-01-09T19:20:50Z,1769.88,USD,SYNTH-BANK-REF-000843,Synthetic settlement for SYNTH-BATCH-LATE-001645
SYNTH-BANK-000844,SYNTH-BATCH-LATE-001991,2026-01-14T11:54:01Z,985.91,GBP,SYNTH-BANK-REF-000844,Synthetic settlement for SYNTH-BATCH-LATE-001991
SYNTH-BANK-000845,SYNTH-BATCH-LATE-002182,2026-01-19T00:44:43Z,2258.60,USD,SYNTH-BANK-REF-000845,Synthetic settlement for SYNTH-BATCH-LATE-002182
SYNTH-BANK-000846,SYNTH-BATCH-LATE-002186,2026-01-23T09:23:21Z,2100.67,USD,SYNTH-BANK-REF-000846,Synthetic settlement for SYNTH-BATCH-LATE-002186
SYNTH-BANK-000847,SYNTH-BATCH-LATE-002659,2026-01-31T17:30:02Z,437.39,USD,SYNTH-BANK-REF-000847,Synthetic settlement for SYNTH-BATCH-LATE-002659
SYNTH-BANK-000848,SYNTH-BATCH-LATE-002796,2026-01-13T07:01:12Z,2426.70,USD,SYNTH-BANK-REF-000848,Synthetic settlement for SYNTH-BATCH-LATE-002796
SYNTH-BANK-000849,SYNTH-BATCH-LATE-002842,2026-01-28T12:24:56Z,1798.86,USD,SYNTH-BANK-REF-000849,Synthetic settlement for SYNTH-BATCH-LATE-002842
SYNTH-BANK-000850,SYNTH-BATCH-LATE-003143,2026-01-19T02:31:13Z,1021.24,USD,SYNTH-BANK-REF-000850,Synthetic settlement for SYNTH-BATCH-LATE-003143
SYNTH-BANK-000851,SYNTH-BATCH-LATE-003736,2026-01-23T11:14:12Z,891.68,USD,SYNTH-BANK-REF-000851,Synthetic settlement for SYNTH-BATCH-LATE-003736
SYNTH-BANK-000852,SYNTH-BATCH-LATE-003861,2026-01-24T21:30:25Z,1973.51,GBP,SYNTH-BANK-REF-000852,Synthetic settlement for SYNTH-BATCH-LATE-003861
SYNTH-BANK-000853,SYNTH-BATCH-LATE-004135,2026-01-19T00:46:06Z,1181.65,USD,SYNTH-BANK-REF-000853,Synthetic settlement for SYNTH-BATCH-LATE-004135
SYNTH-BANK-000854,SYNTH-BATCH-LATE-004483,2026-01-26T22:10:54Z,376.09,USD,SYNTH-BANK-REF-000854,Synthetic settlement for SYNTH-BATCH-LATE-004483
SYNTH-BANK-000855,SYNTH-BATCH-LATE-004596,2026-01-15T06:21:53Z,411.44,USD,SYNTH-BANK-REF-000855,Synthetic settlement for SYNTH-BATCH-LATE-004596
SYNTH-BANK-000856,SYNTH-BATCH-LATE-004843,2026-01-14T21:59:23Z,1732.81,USD,SYNTH-BANK-REF-000856,Synthetic settlement for SYNTH-BATCH-LATE-004843
SYNTH-BANK-000857,SYNTH-BATCH-LATE-004863,2026-02-03T17:31:29Z,1165.29,USD,SYNTH-BANK-REF-000857,Synthetic settlement for SYNTH-BATCH-LATE-004863
SYNTH-BANK-000858,SYNTH-BATCH-LATE-005151,2026-01-12T03:15:26Z,1965.44,GBP,SYNTH-BANK-REF-000858,Synthetic settlement for SYNTH-BATCH-LATE-005151
SYNTH-BANK-000859,SYNTH-BATCH-LATE-005366,2026-01-10T20:38:19Z,141.14,USD,SYNTH-BANK-REF-000859,Synthetic settlement for SYNTH-BATCH-LATE-005366
SYNTH-BANK-000860,SYNTH-BATCH-LATE-005643,2026-01-08T05:52:37Z,1505.96,USD,SYNTH-BANK-REF-000860,Synthetic settlement for SYNTH-BATCH-LATE-005643
SYNTH-BANK-000861,SYNTH-BATCH-LATE-005848,2026-01-27T00:28:31Z,1456.79,USD,SYNTH-BANK-REF-000861,Synthetic settlement for SYNTH-BATCH-LATE-005848
SYNTH-BANK-000862,SYNTH-BATCH-LATE-006091,2026-01-22T06:45:21Z,367.82,GBP,SYNTH-BANK-REF-000862,Synthetic settlement for SYNTH-BATCH-LATE-006091
SYNTH-BANK-000863,SYNTH-BATCH-LATE-006451,2026-01-10T07:24:34Z,1210.08,GBP,SYNTH-BANK-REF-000863,Synthetic settlement for SYNTH-BATCH-LATE-006451
SYNTH-BANK-000864,SYNTH-BATCH-LATE-006483,2026-01-11T05:03:27Z,278.72,USD,SYNTH-BANK-REF-000864,Synthetic settlement for SYNTH-BATCH-LATE-006483
SYNTH-BANK-000865,SYNTH-BATCH-LATE-007095,2026-02-03T08:08:38Z,218.11,USD,SYNTH-BANK-REF-000865,Synthetic settlement for SYNTH-BATCH-LATE-007095
SYNTH-BANK-000866,SYNTH-BATCH-LATE-007165,2026-01-11T18:02:20Z,1851.35,USD,SYNTH-BANK-REF-000866,Synthetic settlement for SYNTH-BATCH-LATE-007165
SYNTH-BANK-000867,SYNTH-BATCH-LATE-007457,2026-01-24T12:28:10Z,401.02,USD,SYNTH-BANK-REF-000867,Synthetic settlement for SYNTH-BATCH-LATE-007457
SYNTH-BANK-000868,SYNTH-BATCH-LATE-007529,2026-02-03T02:06:26Z,2298.35,USD,SYNTH-BANK-REF-000868,Synthetic settlement for SYNTH-BATCH-LATE-007529
SYNTH-BANK-000869,SYNTH-BATCH-LATE-007797,2026-01-23T15:30:04Z,567.29,USD,SYNTH-BANK-REF-000869,Synthetic settlement for SYNTH-BATCH-LATE-007797
SYNTH-BANK-000870,SYNTH-BATCH-LATE-008197,2026-01-20T08:05:54Z,1496.44,USD,SYNTH-BANK-REF-000870,Synthetic settlement for SYNTH-BATCH-LATE-008197
SYNTH-BANK-000871,SYNTH-BATCH-LATE-008202,2026-01-25T18:52:05Z,2268.98,USD,SYNTH-BANK-REF-000871,Synthetic settlement for SYNTH-BATCH-LATE-008202
SYNTH-BANK-000872,SYNTH-BATCH-LATE-008895,2026-02-05T07:06:28Z,93.03,USD,SYNTH-BANK-REF-000872,Synthetic settlement for SYNTH-BATCH-LATE-008895
SYNTH-BANK-000873,SYNTH-BATCH-LATE-009157,2026-01-19T07:29:07Z,1799.30,USD,SYNTH-BANK-REF-000873,Synthetic settlement for SYNTH-BATCH-LATE-009157
SYNTH-BANK-000874,SYNTH-BATCH-LATE-009314,2026-01-21T17:01:09Z,1065.56,USD,SYNTH-BANK-REF-000874,Synthetic settlement for SYNTH-BATCH-LATE-009314
SYNTH-BANK-000875,SYNTH-BATCH-LATE-009316,2026-01-23T21:08:24Z,861.05,USD,SYNTH-BANK-REF-000875,Synthetic settlement for SYNTH-BATCH-LATE-009316
SYNTH-BANK-000876,SYNTH-BATCH-LATE-009381,2026-01-26T20:42:33Z,1770.84,GBP,SYNTH-BANK-REF-000876,Synthetic settlement for SYNTH-BATCH-LATE-009381
SYNTH-BANK-000877,SYNTH-BATCH-PROC-ONLY-000001,2026-01-02T01:00:00Z,400.88,USD,SYNTH-BANK-REF-000877,Synthetic settlement for SYNTH-BATCH-PROC-ONLY-000001
SYNTH-BANK-000878,SYNTH-BATCH-PROC-ONLY-000002,2026-01-02T02:00:00Z,429.93,USD,SYNTH-BANK-REF-000878,Synthetic settlement for SYNTH-BATCH-PROC-ONLY-000002
SYNTH-BANK-000879,SYNTH-BATCH-PROC-ONLY-000003,2026-01-02T03:00:00Z,377.13,USD,SYNTH-BANK-REF-000879,Synthetic settlement for SYNTH-BATCH-PROC-ONLY-000003
SYNTH-BANK-000880,SYNTH-BATCH-PROC-ONLY-000004,2026-01-02T04:00:00Z,75.06,USD,SYNTH-BANK-REF-000880,Synthetic settlement for SYNTH-BATCH-PROC-ONLY-000004
SYNTH-BANK-000881,SYNTH-BATCH-PROC-ONLY-000005,2026-01-02T05:00:00Z,836.06,USD,SYNTH-BANK-REF-000881,Synthetic settlement for SYNTH-BATCH-PROC-ONLY-000005
SYNTH-BANK-000882,SYNTH-BATCH-PROC-ONLY-000006,2026-01-02T06:00:00Z,703.60,USD,SYNTH-BANK-REF-000882,Synthetic settlement for SYNTH-BATCH-PROC-ONLY-000006
SYNTH-BANK-000883,SYNTH-BATCH-PROC-ONLY-000007,2026-01-02T07:00:00Z,699.58,USD,SYNTH-BANK-REF-000883,Synthetic settlement for SYNTH-BATCH-PROC-ONLY-000007
SYNTH-BANK-000884,SYNTH-BATCH-PROC-ONLY-000008,2026-01-02T08:00:00Z,274.00,USD,SYNTH-BANK-REF-000884,Synthetic settlement for SYNTH-BATCH-PROC-ONLY-000008
SYNTH-BANK-000885,SYNTH-BATCH-PROC-ONLY-000009,2026-01-02T09:00:00Z,359.00,USD,SYNTH-BANK-REF-000885,Synthetic settlement for SYNTH-BATCH-PROC-ONLY-000009
SYNTH-BANK-000886,SYNTH-BATCH-PROC-ONLY-000010,2026-01-02T10:00:00Z,617.99,USD,SYNTH-BANK-REF-000886,Synthetic settlement for SYNTH-BATCH-PROC-ONLY-000010
SYNTH-BANK-000887,SYNTH-BATCH-PROC-ONLY-000011,2026-01-02T11:00:00Z,591.02,USD,SYNTH-BANK-REF-000887,Synthetic settlement for SYNTH-BATCH-PROC-ONLY-000011
SYNTH-BANK-000888,SYNTH-BATCH-PROC-ONLY-000012,2026-01-02T12:00:00Z,635.71,USD,SYNTH-BANK-REF-000888,Synthetic settlement for SYNTH-BATCH-PROC-ONLY-000012
SYNTH-BANK-000889,SYNTH-BATCH-PROC-ONLY-000013,2026-01-02T13:00:00Z,629.74,USD,SYNTH-BANK-REF-000889,Synthetic settlement for SYNTH-BATCH-PROC-ONLY-000013
SYNTH-BANK-000890,SYNTH-BATCH-PROC-ONLY-000014,2026-01-02T14:00:00Z,7.56,USD,SYNTH-BANK-REF-000890,Synthetic settlement for SYNTH-BATCH-PROC-ONLY-000014
SYNTH-BANK-000891,SYNTH-BATCH-PROC-ONLY-000015,2026-01-02T15:00:00Z,540.72,USD,SYNTH-BANK-REF-000891,Synthetic settlement for SYNTH-BATCH-PROC-ONLY-000015
SYNTH-BANK-000892,SYNTH-BATCH-PROC-ONLY-000016,2026-01-02T16:00:00Z,816.59,USD,SYNTH-BANK-REF-000892,Synthetic settlement for SYNTH-BATCH-PROC-ONLY-000016
SYNTH-BANK-000893,SYNTH-BATCH-PROC-ONLY-000017,2026-01-02T17:00:00Z,490.82,USD,SYNTH-BANK-REF-000893,Synthetic settlement for SYNTH-BATCH-PROC-ONLY-000017
SYNTH-BANK-000894,SYNTH-BATCH-PROC-ONLY-000018,2026-01-02T18:00:00Z,152.71,USD,SYNTH-BANK-REF-000894,Synthetic settlement for SYNTH-BATCH-PROC-ONLY-000018
SYNTH-BANK-000895,SYNTH-BATCH-PROC-ONLY-000019,2026-01-02T19:00:00Z,571.68,USD,SYNTH-BANK-REF-000895,Synthetic settlement for SYNTH-BATCH-PROC-ONLY-000019
SYNTH-BANK-000896,SYNTH-BATCH-PROC-ONLY-000020,2026-01-02T20:00:00Z,616.83,USD,SYNTH-BANK-REF-000896,Synthetic settlement for SYNTH-BATCH-PROC-ONLY-000020
SYNTH-BANK-000897,SYNTH-BATCH-REFUND-000050,2026-01-21T14:33:46Z,-44.54,EUR,SYNTH-BANK-REF-000897,Synthetic settlement for SYNTH-BATCH-REFUND-000050
SYNTH-BANK-000898,SYNTH-BATCH-REFUND-000214,2026-01-30T15:21:10Z,-1909.84,USD,SYNTH-BANK-REF-000898,Synthetic settlement for SYNTH-BATCH-REFUND-000214
SYNTH-BANK-000899,SYNTH-BATCH-REFUND-000221,2026-01-06T06:23:14Z,-776.20,GBP,SYNTH-BANK-REF-000899,Synthetic settlement for SYNTH-BATCH-REFUND-000221
SYNTH-BANK-000900,SYNTH-BATCH-REFUND-000304,2026-01-27T21:20:49Z,-3.77,USD,SYNTH-BANK-REF-000900,Synthetic settlement for SYNTH-BATCH-REFUND-000304
SYNTH-BANK-000901,SYNTH-BATCH-REFUND-000403,2026-02-02T22:58:26Z,-908.71,USD,SYNTH-BANK-REF-000901,Synthetic settlement for SYNTH-BATCH-REFUND-000403
SYNTH-BANK-000902,SYNTH-BATCH-REFUND-000460,2026-01-28T04:04:48Z,-1421.68,EUR,SYNTH-BANK-REF-000902,Synthetic settlement for SYNTH-BATCH-REFUND-000460
SYNTH-BANK-000903,SYNTH-BATCH-REFUND-000521,2026-01-27T18:11:32Z,-907.05,GBP,SYNTH-BANK-REF-000903,Synthetic settlement for SYNTH-BATCH-REFUND-000521
SYNTH-BANK-000904,SYNTH-BATCH-REFUND-000539,2026-01-14T10:14:34Z,-2388.07,USD,SYNTH-BANK-REF-000904,Synthetic settlement for SYNTH-BATCH-REFUND-000539
SYNTH-BANK-000905,SYNTH-BATCH-REFUND-000613,2026-01-26T04:53:40Z,-172.27,USD,SYNTH-BANK-REF-000905,Synthetic settlement for SYNTH-BATCH-REFUND-000613
SYNTH-BANK-000906,SYNTH-BATCH-REFUND-000736,2026-01-25T11:06:42Z,-1059.27,USD,SYNTH-BANK-REF-000906,Synthetic settlement for SYNTH-BATCH-REFUND-000736
SYNTH-BANK-000907,SYNTH-BATCH-REFUND-000910,2026-01-13T10:19:53Z,-862.82,EUR,SYNTH-BANK-REF-000907,Synthetic settlement for SYNTH-BATCH-REFUND-000910
SYNTH-BANK-000908,SYNTH-BATCH-REFUND-000938,2026-01-10T23:51:45Z,-1881.46,USD,SYNTH-BANK-REF-000908,Synthetic settlement for SYNTH-BATCH-REFUND-000938
SYNTH-BANK-000909,SYNTH-BATCH-REFUND-000974,2026-01-15T07:06:05Z,-988.69,USD,SYNTH-BANK-REF-000909,Synthetic settlement for SYNTH-BATCH-REFUND-000974
SYNTH-BANK-000910,SYNTH-BATCH-REFUND-001003,2026-01-13T22:42:23Z,-688.11,USD,SYNTH-BANK-REF-000910,Synthetic settlement for SYNTH-BATCH-REFUND-001003
SYNTH-BANK-000911,SYNTH-BATCH-REFUND-001033,2026-01-12T16:23:36Z,-337.34,USD,SYNTH-BANK-REF-000911,Synthetic settlement for SYNTH-BATCH-REFUND-001033
SYNTH-BANK-000912,SYNTH-BATCH-REFUND-001042,2026-01-21T12:32:17Z,-2449.35,USD,SYNTH-BANK-REF-000912,Synthetic settlement for SYNTH-BATCH-REFUND-001042
SYNTH-BANK-000913,SYNTH-BATCH-REFUND-001097,2026-01-14T13:32:35Z,-483.92,USD,SYNTH-BANK-REF-000913,Synthetic settlement for SYNTH-BATCH-REFUND-001097
SYNTH-BANK-000914,SYNTH-BATCH-REFUND-001098,2026-01-15T15:43:37Z,-205.49,USD,SYNTH-BANK-REF-000914,Synthetic settlement for SYNTH-BATCH-REFUND-001098
SYNTH-BANK-000915,SYNTH-BATCH-REFUND-001101,2026-01-18T22:04:40Z,-1257.23,GBP,SYNTH-BANK-REF-000915,Synthetic settlement for SYNTH-BATCH-REFUND-001101
SYNTH-BANK-000916,SYNTH-BATCH-REFUND-001108,2026-01-25T13:22:44Z,-2427.76,USD,SYNTH-BANK-REF-000916,Synthetic settlement for SYNTH-BATCH-REFUND-001108
SYNTH-BANK-000917,SYNTH-BATCH-REFUND-001111,2026-01-28T19:55:38Z,-600.04,GBP,SYNTH-BANK-REF-000917,Synthetic settlement for SYNTH-BATCH-REFUND-001111
SYNTH-BANK-000918,SYNTH-BATCH-REFUND-001145,2026-01-31T23:17:06Z,-9.79,USD,SYNTH-BANK-REF-000918,Synthetic settlement for SYNTH-BATCH-REFUND-001145
SYNTH-BANK-000919,SYNTH-BATCH-REFUND-001154,2026-01-09T19:00:07Z,-611.97,USD,SYNTH-BANK-REF-000919,Synthetic settlement for SYNTH-BATCH-REFUND-001154
SYNTH-BANK-000920,SYNTH-BATCH-REFUND-001167,2026-01-22T23:23:54Z,-2228.82,USD,SYNTH-BANK-REF-000920,Synthetic settlement for SYNTH-BATCH-REFUND-001167
SYNTH-BANK-000921,SYNTH-BATCH-REFUND-001259,2026-01-21T09:50:47Z,-947.44,USD,SYNTH-BANK-REF-000921,Synthetic settlement for SYNTH-BATCH-REFUND-001259
SYNTH-BANK-000922,SYNTH-BATCH-REFUND-001262,2026-01-24T16:23:25Z,-76.85,USD,SYNTH-BANK-REF-000922,Synthetic settlement for SYNTH-BATCH-REFUND-001262
SYNTH-BANK-000923,SYNTH-BATCH-REFUND-001381,2026-01-19T14:06:54Z,-1758.80,GBP,SYNTH-BANK-REF-000923,Synthetic settlement for SYNTH-BATCH-REFUND-001381
SYNTH-BANK-000924,SYNTH-BATCH-REFUND-001429,2026-01-05T23:24:27Z,-284.04,USD,SYNTH-BANK-REF-000924,Synthetic settlement for SYNTH-BATCH-REFUND-001429
SYNTH-BANK-000925,SYNTH-BATCH-REFUND-001435,2026-01-11T12:40:33Z,-430.13,USD,SYNTH-BANK-REF-000925,Synthetic settlement for SYNTH-BATCH-REFUND-001435
SYNTH-BANK-000926,SYNTH-BATCH-REFUND-001498,2026-01-12T07:32:41Z,-11.05,USD,SYNTH-BANK-REF-000926,Synthetic settlement for SYNTH-BATCH-REFUND-001498
SYNTH-BANK-000927,SYNTH-BATCH-REFUND-001587,2026-01-08T11:41:36Z,-956.21,USD,SYNTH-BANK-REF-000927,Synthetic settlement for SYNTH-BATCH-REFUND-001587
SYNTH-BANK-000928,SYNTH-BATCH-REFUND-001622,2026-01-12T16:14:56Z,-1236.60,USD,SYNTH-BANK-REF-000928,Synthetic settlement for SYNTH-BATCH-REFUND-001622
SYNTH-BANK-000929,SYNTH-BATCH-REFUND-001635,2026-01-25T20:52:20Z,-159.27,USD,SYNTH-BANK-REF-000929,Synthetic settlement for SYNTH-BATCH-REFUND-001635
SYNTH-BANK-000930,SYNTH-BATCH-REFUND-001638,2026-01-28T03:41:43Z,-728.83,USD,SYNTH-BANK-REF-000930,Synthetic settlement for SYNTH-BATCH-REFUND-001638
SYNTH-BANK-000931,SYNTH-BATCH-REFUND-001649,2026-01-08T03:50:52Z,-637.70,USD,SYNTH-BANK-REF-000931,Synthetic settlement for SYNTH-BATCH-REFUND-001649
SYNTH-BANK-000932,SYNTH-BATCH-REFUND-001654,2026-01-13T14:53:08Z,-631.14,USD,SYNTH-BANK-REF-000932,Synthetic settlement for SYNTH-BATCH-REFUND-001654
SYNTH-BANK-000933,SYNTH-BATCH-REFUND-001661,2026-01-20T06:30:54Z,-732.89,GBP,SYNTH-BANK-REF-000933,Synthetic settlement for SYNTH-BATCH-REFUND-001661
SYNTH-BANK-000934,SYNTH-BATCH-REFUND-001828,2026-02-01T14:00:15Z,-883.05,USD,SYNTH-BANK-REF-000934,Synthetic settlement for SYNTH-BATCH-REFUND-001828
SYNTH-BANK-000935,SYNTH-BATCH-REFUND-001889,2026-01-31T03:46:27Z,-424.74,USD,SYNTH-BANK-REF-000935,Synthetic settlement for SYNTH-BATCH-REFUND-001889
SYNTH-BANK-000936,SYNTH-BATCH-REFUND-001950,2026-01-30T17:27:42Z,-573.15,EUR,SYNTH-BANK-REF-000936,Synthetic settlement for SYNTH-BATCH-REFUND-001950
SYNTH-BANK-000937,SYNTH-BATCH-REFUND-001966,2026-01-15T04:51:07Z,-1318.01,USD,SYNTH-BANK-REF-000937,Synthetic settlement for SYNTH-BATCH-REFUND-001966
SYNTH-BANK-000938,SYNTH-BATCH-REFUND-002000,2026-01-18T07:59:01Z,-412.87,EUR,SYNTH-BANK-REF-000938,Synthetic settlement for SYNTH-BATCH-REFUND-002000
SYNTH-BANK-000939,SYNTH-BATCH-REFUND-002156,2026-01-19T15:27:30Z,-1945.58,USD,SYNTH-BANK-REF-000939,Synthetic settlement for SYNTH-BATCH-REFUND-002156
SYNTH-BANK-000940,SYNTH-BATCH-REFUND-002171,2026-01-03T00:30:09Z,-770.60,GBP,SYNTH-BANK-REF-000940,Synthetic settlement for SYNTH-BATCH-REFUND-002171
SYNTH-BANK-000941,SYNTH-BATCH-REFUND-002207,2026-01-08T06:55:05Z,-63.44,USD,SYNTH-BANK-REF-000941,Synthetic settlement for SYNTH-BATCH-REFUND-002207
SYNTH-BANK-000942,SYNTH-BATCH-REFUND-002265,2026-01-04T15:13:14Z,-228.40,USD,SYNTH-BANK-REF-000942,Synthetic settlement for SYNTH-BATCH-REFUND-002265
SYNTH-BANK-000943,SYNTH-BATCH-REFUND-002291,2026-01-30T23:44:29Z,-788.70,GBP,SYNTH-BANK-REF-000943,Synthetic settlement for SYNTH-BATCH-REFUND-002291
SYNTH-BANK-000944,SYNTH-BATCH-REFUND-002364,2026-01-10T16:57:46Z,-1439.50,USD,SYNTH-BANK-REF-000944,Synthetic settlement for SYNTH-BATCH-REFUND-002364
SYNTH-BANK-000945,SYNTH-BATCH-REFUND-002371,2026-01-17T08:04:35Z,-1124.88,GBP,SYNTH-BANK-REF-000945,Synthetic settlement for SYNTH-BATCH-REFUND-002371
