processor_transaction_id,merchant_order_id,processor_event_type,processor_event_time,gross_amount,fee_amount,net_amount,currency,settlement_batch_id,processor_status
SYNTH-PROC-006212,SYNTH-ORDER-006212,CAPTURE,2026-01-12T09:02:46Z,2425.08,70.63,2354.45,USD,SYNTH-BATCH-USD-2026-01-14-0008,SETTLED
SYNTH-PROC-006213,SYNTH-ORDER-006213,CAPTURE,2026-01-13T11:12:05Z,1102.81,32.28,1070.53,USD,SYNTH-BATCH-USD-2026-01-15-0008,SETTLED
SYNTH-PROC-006214,SYNTH-ORDER-006214,CAPTURE,2026-01-14T13:20:53Z,1937.58,56.49,1881.09,USD,SYNTH-BATCH-USD-2026-01-16-0008,SETTLED
SYNTH-PROC-006215,SYNTH-ORDER-006215,CAPTURE,2026-01-15T16:00:53Z,1897.65,55.33,1842.32,USD,SYNTH-BATCH-USD-2026-01-17-0008,SETTLED
SYNTH-PROC-006216,SYNTH-ORDER-006216,CAPTURE,2026-01-16T17:59:59Z,362.10,10.80,351.30,USD,SYNTH-BATCH-DUPLICATE-006216,SETTLED
SYNTH-PROC-006217,SYNTH-ORDER-006217,CAPTURE,2026-01-17T20:47:46Z,615.14,18.14,597.00,USD,SYNTH-BATCH-USD-2026-01-19-0008,SETTLED
SYNTH-PROC-006218,SYNTH-ORDER-006218,CAPTURE,2026-01-18T22:42:21Z,791.57,23.26,768.31,USD,SYNTH-BATCH-USD-2026-01-20-0008,SETTLED
SYNTH-PROC-006219,SYNTH-ORDER-006219,CAPTURE,2026-01-19T00:55:13Z,942.71,27.64,915.07,USD,SYNTH-BATCH-USD-2026-01-21-0008,SETTLED
SYNTH-PROC-006220,SYNTH-ORDER-006220,CAPTURE,2026-01-20T03:11:30Z,748.66,22.01,726.65,EUR,SYNTH-BATCH-EUR-2026-01-22-0008,SETTLED
SYNTH-PROC-006221,SYNTH-ORDER-006221,CAPTURE,2026-01-21T04:50:48Z,860.51,25.25,835.26,GBP,SYNTH-BATCH-GBP-2026-01-23-0008,SETTLED
SYNTH-PROC-006222,SYNTH-ORDER-006222,CAPTURE,2026-01-22T07:47:53Z,63.21,2.13,61.08,USD,SYNTH-BATCH-USD-2026-01-24-0008,SETTLED
SYNTH-PROC-006223,SYNTH-ORDER-006223,CAPTURE,2026-01-23T09:32:42Z,467.14,13.85,453.29,USD,SYNTH-BATCH-USD-2026-01-25-0008,SETTLED
SYNTH-PROC-006224,SYNTH-ORDER-006224,CAPTURE,2026-01-24T11:23:09Z,1654.23,48.27,1605.96,USD,SYNTH-BATCH-USD-2026-01-26-0008,SETTLED
SYNTH-PROC-006225,SYNTH-ORDER-006225,CAPTURE,2026-01-25T14:10:39Z,83.07,2.71,80.36,USD,SYNTH-BATCH-USD-2026-01-27-0008,SETTLED
SYNTH-PROC-006227,SYNTH-ORDER-006227,CAPTURE,2026-01-27T18:36:28Z,1885.52,54.98,1830.54,USD,SYNTH-BATCH-USD-2026-01-29-0008,SETTLED
SYNTH-PROC-006228,SYNTH-ORDER-006228,CAPTURE,2026-01-28T20:40:34Z,984.91,28.86,956.05,USD,SYNTH-BATCH-USD-2026-01-30-0008,SETTLED
SYNTH-PROC-006229,SYNTH-ORDER-006229,CAPTURE,2026-01-29T22:22:13Z,2334.53,68.00,2266.53,USD,SYNTH-BATCH-USD-2026-01-31-0008,SETTLED
SYNTH-PROC-006230,SYNTH-ORDER-006230,CAPTURE,2026-01-30T00:30:11Z,2243.43,65.36,2178.07,EUR,SYNTH-BATCH-EUR-2026-02-01-0008,SETTLED
SYNTH-PROC-006231,SYNTH-ORDER-006231,CAPTURE,2026-01-31T03:28:08Z,423.56,12.58,410.98,GBP,SYNTH-BATCH-GBP-2026-02-02-0008,SETTLED
SYNTH-PROC-006232,SYNTH-ORDER-006232,CAPTURE,2026-01-01T05:15:46Z,1577.83,46.06,1531.77,USD,SYNTH-BATCH-USD-2026-01-03-0008,SETTLED
SYNTH-PROC-006233,SYNTH-ORDER-006233,CAPTURE,2026-01-02T07:44:20Z,1198.60,35.06,1163.54,USD,SYNTH-BATCH-USD-2026-01-04-0008,SETTLED
SYNTH-PROC-006234,SYNTH-ORDER-006234,CAPTURE,2026-01-03T09:47:46Z,695.20,20.46,674.74,USD,SYNTH-BATCH-USD-2026-01-05-0008,SETTLED
SYNTH-PROC-006235,SYNTH-ORDER-006235,CAPTURE,2026-01-04T11:32:19Z,1813.32,52.89,1760.43,USD,SYNTH-BATCH-USD-2026-01-06-0008,SETTLED
SYNTH-PROC-006236,SYNTH-ORDER-006236,CAPTURE,2026-01-05T13:50:55Z,916.85,26.89,889.96,USD,SYNTH-BATCH-USD-2026-01-07-0008,SETTLED
SYNTH-PROC-006237,SYNTH-ORDER-006237,CAPTURE,2026-01-06T16:41:13Z,731.56,21.52,710.04,USD,SYNTH-BATCH-USD-2026-01-08-0008,SETTLED
SYNTH-PROC-006238,SYNTH-ORDER-006238,CAPTURE,2026-01-07T18:58:42Z,386.37,11.50,374.87,USD,SYNTH-BATCH-USD-2026-01-09-0008,SETTLED
SYNTH-PROC-006239,SYNTH-ORDER-006239,CAPTURE,2026-01-08T20:46:04Z,2354.68,68.59,2286.09,USD,SYNTH-BATCH-USD-2026-01-10-0008,SETTLED
SYNTH-PROC-006240,SYNTH-ORDER-006240,CAPTURE,2026-01-09T22:40:26Z,1762.35,51.41,1710.94,EUR,SYNTH-BATCH-EUR-2026-01-11-0008,SETTLED
SYNTH-PROC-006241,SYNTH-ORDER-006241,CAPTURE,2026-01-10T00:51:43Z,1266.03,37.01,1229.02,GBP,SYNTH-BATCH-GBP-2026-01-12-0008,SETTLED
SYNTH-PROC-006242,SYNTH-ORDER-006242,CAPTURE,2026-01-11T03:12:52Z,112.36,3.56,108.80,USD,SYNTH-BATCH-USD-2026-01-13-0008,SETTLED
SYNTH-PROC-006242,SYNTH-ORDER-006242,CAPTURE,2026-01-11T03:12:52Z,112.36,3.56,108.80,USD,SYNTH-BATCH-USD-2026-01-13-0008,SETTLED
SYNTH-PROC-006243,SYNTH-ORDER-006243,CAPTURE,2026-01-12T05:35:45Z,878.58,25.78,852.80,USD,SYNTH-BATCH-USD-2026-01-14-0008,SETTLED
SYNTH-PROC-006244,SYNTH-ORDER-006244,CAPTURE,2026-01-13T07:58:42Z,2296.42,66.90,2229.52,USD,SYNTH-BATCH-USD-2026-01-15-0008,SETTLED
SYNTH-PROC-006245,SYNTH-ORDER-006245,CAPTURE,2026-01-14T09:54:29Z,1446.38,42.25,1404.13,USD,SYNTH-BATCH-USD-2026-01-16-0008,SETTLED
SYNTH-PROC-006246,SYNTH-ORDER-006246,CAPTURE,2026-01-15T11:38:04Z,1606.60,46.89,1559.71,USD,SYNTH-BATCH-USD-2026-01-17-0008,SETTLED
SYNTH-PROC-006247,SYNTH-ORDER-006247,CAPTURE,2026-01-16T13:52:21Z,1068.82,31.30,1037.52,USD,SYNTH-BATCH-USD-2026-01-18-0008,SETTLED
SYNTH-PROC-006248,SYNTH-ORDER-006248,CAPTURE,2026-01-17T16:22:49Z,1462.32,42.71,1419.61,USD,SYNTH-BATCH-USD-2026-01-19-0008,SETTLED
SYNTH-PROC-006249,SYNTH-ORDER-006249,CAPTURE,2026-01-18T18:29:25Z,512.86,15.17,497.69,USD,SYNTH-BATCH-DUPLICATE-006249,SETTLED
SYNTH-PROC-006250,SYNTH-ORDER-006250,CAPTURE,2026-01-19T20:55:04Z,658.08,19.38,638.70,EUR,SYNTH-BATCH-EUR-2026-01-21-0008,SETTLED
SYNTH-PROC-006251,SYNTH-ORDER-006251,CAPTURE,2026-01-20T22:43:33Z,1205.40,35.26,1170.14,GBP,SYNTH-BATCH-GBP-2026-01-22-0008,SETTLED
SYNTH-PROC-006252,SYNTH-ORDER-006252,CAPTURE,2026-01-21T00:57:57Z,604.41,17.83,586.58,USD,SYNTH-BATCH-USD-2026-01-23-0008,SETTLED
SYNTH-PROC-006253,SYNTH-ORDER-006253,CAPTURE,2026-01-22T03:01:50Z,1806.76,52.70,1754.06,USD,SYNTH-BATCH-USD-2026-01-24-0008,SETTLED
SYNTH-PROC-006254,SYNTH-ORDER-006254,CAPTURE,2026-01-23T06:07:49Z,886.30,26.00,860.30,USD,SYNTH-BATCH-USD-2026-01-25-0008,SETTLED
SYNTH-PROC-006255,SYNTH-ORDER-006255,CAPTURE,2026-01-24T08:24:30Z,1061.72,31.09,1030.63,USD,SYNTH-BATCH-USD-2026-01-26-0008,SETTLED
SYNTH-PROC-006256,SYNTH-ORDER-006256,CAPTURE,2026-01-25T09:53:04Z,1692.20,49.37,1642.83,USD,SYNTH-BATCH-USD-2026-01-27-0008,SETTLED
SYNTH-PROC-006257,SYNTH-ORDER-006257,CAPTURE,2026-01-26T11:52:29Z,635.44,18.73,616.71,USD,SYNTH-BATCH-USD-2026-01-28-0008,SETTLED
SYNTH-PROC-006258,SYNTH-ORDER-006258,CAPTURE,2026-01-27T14:43:54Z,2161.86,62.99,2098.87,USD,SYNTH-BATCH-USD-2026-01-29-0008,SETTLED
SYNTH-PROC-006259,SYNTH-ORDER-006259,CAPTURE,2026-01-28T16:17:49Z,1804.87,52.64,1752.23,USD,SYNTH-BATCH-USD-2026-01-30-0008,SETTLED
SYNTH-PROC-006260,SYNTH-ORDER-006260,CAPTURE,2026-01-29T18:39:22Z,1600.19,46.71,1553.48,EUR,SYNTH-BATCH-EUR-2026-01-31-0008,SETTLED
SYNTH-PROC-006261,SYNTH-ORDER-006261,CAPTURE,2026-01-30T21:18:39Z,1289.10,37.68,1251.42,GBP,SYNTH-BATCH-GBP-2026-02-01-0008,SETTLED
SYNTH-PROC-006262,SYNTH-ORDER-006262,CAPTURE,2026-01-31T23:21:20Z,1189.23,34.79,1154.44,USD,SYNTH-BATCH-USD-2026-02-02-0008,SETTLED
SYNTH-PROC-006263,SYNTH-ORDER-006263,CAPTURE,2026-01-01T01:31:23Z,568.97,16.80,552.17,USD,SYNTH-BATCH-USD-2026-01-03-0008,SETTLED
SYNTH-PROC-006264,SYNTH-ORDER-006264,CAPTURE,2026-01-02T03:33:11Z,1297.45,37.93,1259.52,USD,SYNTH-BATCH-USD-2026-01-04-0008,SETTLED
SYNTH-PROC-006265,SYNTH-ORDER-006265,CAPTURE,2026-01-03T06:05:27Z,2287.27,66.63,2220.64,USD,SYNTH-BATCH-USD-2026-01-05-0008,SETTLED
SYNTH-PROC-006266,SYNTH-ORDER-006266,CAPTURE,2026-01-04T08:12:58Z,34.33,1.30,33.03,USD,SYNTH-BATCH-USD-2026-01-06-0008,SETTLED
SYNTH-PROC-006267,SYNTH-ORDER-006267,CAPTURE,2026-01-05T10:13:31Z,1302.25,38.07,1264.18,USD,SYNTH-BATCH-USD-2026-01-07-0008,SETTLED
SYNTH-PROC-006268,SYNTH-ORDER-006268,CAPTURE,2026-01-06T12:58:21Z,1902.68,55.48,1847.20,USD,SYNTH-BATCH-USD-2026-01-08-0008,SETTLED
SYNTH-PROC-006269,SYNTH-ORDER-006269,CAPTURE,2026-01-07T15:10:18Z,2116.98,61.69,2055.29,USD,SYNTH-BATCH-USD-2026-01-09-0008,SETTLED
SYNTH-PROC-006270,SYNTH-ORDER-006270,CAPTURE,2026-01-08T16:59:16Z,1685.04,49.17,1635.87,EUR,SYNTH-BATCH-EUR-2026-01-10-0008,SETTLED
SYNTH-PROC-006271,SYNTH-ORDER-006271,CAPTURE,2026-01-09T19:18:00Z,663.03,19.53,643.50,GBP,SYNTH-BATCH-GBP-2026-01-11-0008,SETTLED
SYNTH-PROC-006272,SYNTH-ORDER-006272,CAPTURE,2026-01-10T21:15:09Z,2160.23,62.95,2097.28,USD,SYNTH-BATCH-USD-2026-01-12-0008,SETTLED
SYNTH-PROC-006273,SYNTH-ORDER-006273,CAPTURE,2026-01-11T23:49:35Z,2054.62,59.88,1994.74,USD,SYNTH-BATCH-USD-2026-01-13-0008,SETTLED
SYNTH-PROC-006274,SYNTH-ORDER-006274,CAPTURE,2026-01-12T02:08:26Z,2320.03,67.58,2252.45,USD,SYNTH-BATCH-USD-2026-01-14-0008,SETTLED
SYNTH-PROC-006275,SYNTH-ORDER-006275,CAPTURE,2026-01-13T03:33:43Z,7.18,0.51,6.67,USD,SYNTH-BATCH-USD-2026-01-15-0008,SETTLED
SYNTH-PROC-006276,SYNTH-ORDER-006276,CAPTURE,2026-01-14T06:29:22Z,943.33,27.66,915.67,USD,SYNTH-BATCH-USD-2026-01-16-0008,SETTLED
SYNTH-PROC-006277,SYNTH-ORDER-006277,CAPTURE,2026-01-15T08:10:37Z,1950.65,56.87,1893.78,USD,SYNTH-BATCH-USD-2026-01-17-0008,SETTLED
SYNTH-PROC-006278,SYNTH-ORDER-006278,CAPTURE,2026-01-16T10:06:48Z,847.69,24.88,822.81,USD,SYNTH-BATCH-USD-2026-01-18-0008,SETTLED
SYNTH-PROC-006279,SYNTH-ORDER-006279,CAPTURE,2026-01-17T12:30:08Z,1127.79,33.01,1094.78,USD,SYNTH-BATCH-USD-2026-01-19-0008,SETTLED
SYNTH-PROC-006280,SYNTH-ORDER-006280,CAPTURE,2026-01-18T15:14:22Z,1107.55,32.42,1075.13,EUR,SYNTH-BATCH-EUR-2026-01-20-0008,SETTLED
SYNTH-PROC-006281,SYNTH-ORDER-006281,CAPTURE,2026-01-19T16:38:55Z,1443.04,42.15,1400.89,GBP,SYNTH-BATCH-GBP-2026-01-21-0008,SETTLED
SYNTH-PROC-006282,SYNTH-ORDER-006282,CAPTURE,2026-01-20T19:02:46Z,469.51,13.92,455.59,USD,SYNTH-BATCH-USD-2026-01-22-0008,SETTLED
SYNTH-PROC-006283,SYNTH-ORDER-006283,CAPTURE,2026-01-21T21:55:57Z,1154.15,33.77,1120.38,USD,SYNTH-BATCH-USD-2026-01-23-0008,SETTLED
SYNTH-PROC-006284,SYNTH-ORDER-006284,CAPTURE,2026-01-22T23:57:20Z,839.82,24.65,815.17,USD,SYNTH-BATCH-USD-2026-01-24-0008,SETTLED
SYNTH-PROC-006285,SYNTH-ORDER-006285,CAPTURE,2026-01-23T02:16:24Z,33.19,1.26,31.93,USD,SYNTH-BATCH-USD-2026-01-25-0008,SETTLED
SYNTH-PROC-006286,SYNTH-ORDER-006286,CAPTURE,2026-01-24T03:46:37Z,1428.39,41.72,1386.67,USD,SYNTH-BATCH-USD-2026-01-26-0008,SETTLED
SYNTH-PROC-006287,SYNTH-ORDER-006287,CAPTURE,2026-01-25T06:22:24Z,162.00,5.00,157.00,USD,SYNTH-BATCH-USD-2026-01-27-0008,SETTLED
SYNTH-PROC-006288,SYNTH-ORDER-006288,CAPTURE,2026-01-26T08:50:27Z,1007.40,29.51,977.89,USD,SYNTH-BATCH-USD-2026-01-28-0008,SETTLED
SYNTH-PROC-006289,SYNTH-ORDER-006289,CAPTURE,2026-01-27T10:49:05Z,961.27,28.18,933.09,USD,SYNTH-BATCH-USD-2026-01-29-0008,SETTLED
SYNTH-PROC-006290,SYNTH-ORDER-006290,CAPTURE,2026-01-28T12:33:01Z,888.15,26.06,862.09,EUR,SYNTH-BATCH-EUR-2026-01-30-0008,SETTLED
SYNTH-PROC-006291,SYNTH-ORDER-006291,CAPTURE,2026-01-29T15:17:36Z,2378.88,69.29,2309.59,GBP,SYNTH-BATCH-GBP-2026-01-31-0008,SETTLED
SYNTH-PROC-006292,SYNTH-ORDER-006292,CAPTURE,2026-01-30T17:42:34Z,1189.43,34.79,1154.64,USD,SYNTH-BATCH-USD-2026-02-01-0008,SETTLED
SYNTH-PROC-006293,SYNTH-ORDER-006293,CAPTURE,2026-01-31T19:04:41Z,1792.74,52.29,1740.45,USD,SYNTH-BATCH-USD-2026-02-02-0008,SETTLED
SYNTH-PROC-006294,SYNTH-ORDER-006294,CAPTURE,2026-01-01T21:52:09Z,1728.28,50.42,1677.86,USD,SYNTH-BATCH-USD-2026-01-03-0008,SETTLED
SYNTH-PROC-006295,SYNTH-ORDER-006295,CAPTURE,2026-01-02T23:58:31Z,2256.11,65.73,2190.38,USD,SYNTH-BATCH-USD-2026-01-04-0008,SETTLED
SYNTH-PROC-006296,SYNTH-ORDER-006296,CAPTURE,2026-01-03T02:09:14Z,1578.34,46.07,1532.27,USD,SYNTH-BATCH-USD-2026-01-05-0008,SETTLED
SYNTH-PROC-006297,SYNTH-ORDER-006297,CAPTURE,2026-01-04T04:23:35Z,2104.71,61.34,2043.37,USD,SYNTH-BATCH-USD-2026-01-06-0008,SETTLED
SYNTH-PROC-006298,SYNTH-ORDER-006298,CAPTURE,2026-01-05T06:52:23Z,1590.25,46.42,1543.83,USD,SYNTH-BATCH-USD-2026-01-07-0008,SETTLED
SYNTH-PROC-006299,SYNTH-ORDER-006299,CAPTURE,2026-01-06T09:02:47Z,1758.32,51.29,1707.03,USD,SYNTH-BATCH-USD-2026-01-08-0008,SETTLED
SYNTH-PROC-006300,SYNTH-ORDER-006300,CAPTURE,2026-01-07T10:25:40Z,1429.85,41.77,1388.08,EUR,SYNTH-BATCH-EUR-2026-01-09-0008,SETTLED
SYNTH-PROC-006301,SYNTH-ORDER-006301,CAPTURE,2026-01-08T13:01:59Z,1015.04,29.74,985.30,GBP,SYNTH-BATCH-GBP-2026-01-10-0008,SETTLED
SYNTH-PROC-006302,SYNTH-ORDER-006302,CAPTURE,2026-01-09T14:50:22Z,986.56,28.91,957.65,USD,SYNTH-BATCH-USD-2026-01-11-0008,SETTLED
SYNTH-PROC-006303,SYNTH-ORDER-006303,CAPTURE,2026-01-10T17:13:51Z,527.51,15.60,511.91,USD,SYNTH-BATCH-USD-2026-01-12-0008,SETTLED
SYNTH-PROC-006303-ALTERNATE,SYNTH-ORDER-006303,CAPTURE,2026-01-10T17:14:51Z,527.51,15.60,511.91,USD,SYNTH-BATCH-USD-2026-01-12-0008,SETTLED
SYNTH-PROC-006304,SYNTH-ORDER-006304,CAPTURE,2026-01-11T20:00:31Z,1218.59,35.64,1182.95,USD,SYNTH-BATCH-USD-2026-01-13-0008,SETTLED
SYNTH-PROC-006305,SYNTH-ORDER-006305,CAPTURE,2026-01-12T21:55:10Z,2004.15,58.42,1945.73,USD,SYNTH-BATCH-USD-2026-01-14-0008,SETTLED
SYNTH-PROC-006306,SYNTH-ORDER-006306,CAPTURE,2026-01-13T00:34:38Z,155.79,4.82,150.97,USD,SYNTH-BATCH-USD-2026-01-15-0008,SETTLED
SYNTH-PROC-006307,SYNTH-ORDER-006307,CAPTURE,2026-01-14T02:00:08Z,243.79,7.37,236.42,USD,SYNTH-BATCH-USD-2026-01-16-0008,SETTLED
SYNTH-PROC-006308,SYNTH-ORDER-006308,CAPTURE,2026-01-15T04:58:20Z,1558.03,45.48,1512.55,USD,SYNTH-BATCH-USD-2026-01-17-0008,SETTLED
SYNTH-PROC-006309,SYNTH-ORDER-006309,CAPTURE,2026-01-16T06:18:11Z,1458.73,42.60,1416.13,USD,SYNTH-BATCH-USD-2026-01-18-0008,SETTLED
SYNTH-PROC-006310,SYNTH-ORDER-006310,CAPTURE,2026-01-17T08:56:47Z,1296.88,37.91,1258.97,EUR,SYNTH-BATCH-EUR-2026-01-19-0008,SETTLED
SYNTH-PROC-006311,SYNTH-ORDER-006311,CAPTURE,2026-01-18T10:42:43Z,1119.42,32.76,1086.66,GBP,SYNTH-BATCH-GBP-2026-01-20-0008,SETTLED
SYNTH-PROC-006312,SYNTH-ORDER-006312,CAPTURE,2026-01-19T13:20:31Z,1576.43,46.02,1530.41,USD,SYNTH-BATCH-USD-2026-01-21-0008,SETTLED
SYNTH-PROC-006313,SYNTH-ORDER-006313,CAPTURE,2026-01-20T15:51:34Z,727.64,21.40,706.24,USD,SYNTH-BATCH-USD-2026-01-22-0008,SETTLED
SYNTH-PROC-006314,SYNTH-ORDER-006314,CAPTURE,2026-01-21T17:49:16Z,2301.55,67.04,2234.51,USD,SYNTH-BATCH-USD-2026-01-23-0008,SETTLED
SYNTH-PROC-006315,SYNTH-ORDER-006315,CAPTURE,2026-01-22T19:49:25Z,140.97,4.39,136.58,USD,SYNTH-BATCH-USD-2026-01-24-0008,SETTLED
SYNTH-PROC-006316,SYNTH-ORDER-006316,CAPTURE,2026-01-23T22:14:50Z,2173.35,63.33,2110.02,USD,SYNTH-BATCH-USD-2026-01-25-0008,SETTLED
SYNTH-PROC-006317,SYNTH-ORDER-006317,CAPTURE,2026-01-24T00:24:00Z,961.23,28.18,933.05,USD,SYNTH-BATCH-USD-2026-01-26-0008,SETTLED
SYNTH-PROC-006318,SYNTH-ORDER-006318,CAPTURE,2026-01-25T02:13:31Z,1522.33,44.45,1477.88,USD,SYNTH-BATCH-USD-2026-01-27-0008,SETTLED
SYNTH-PROC-006319,SYNTH-ORDER-006319,CAPTURE,2026-01-26T04:50:58Z,1895.30,55.26,1840.04,USD,SYNTH-BATCH-USD-2026-01-28-0008,SETTLED
SYNTH-PROC-006320,SYNTH-ORDER-006320,CAPTURE,2026-01-27T07:02:06Z,1771.08,51.66,1719.42,EUR,SYNTH-BATCH-EUR-2026-01-29-0008,SETTLED
SYNTH-PROC-006321,SYNTH-ORDER-006321,CAPTURE,2026-01-28T09:24:42Z,1318.97,38.55,1280.42,GBP,SYNTH-BATCH-GBP-2026-01-30-0008,SETTLED
SYNTH-PROC-006322,SYNTH-ORDER-006322,CAPTURE,2026-01-29T11:04:30Z,1771.57,51.68,1719.89,USD,SYNTH-BATCH-USD-2026-01-31-0008,SETTLED
SYNTH-PROC-006323,SYNTH-ORDER-006323,CAPTURE,2026-01-30T13:27:35Z,127.53,4.00,123.53,USD,SYNTH-BATCH-USD-2026-02-01-0008,SETTLED
SYNTH-PROC-006324,SYNTH-ORDER-006324,CAPTURE,2026-01-31T16:07:02Z,1786.83,52.12,1734.71,USD,SYNTH-BATCH-USD-2026-02-02-0008,SETTLED
SYNTH-PROC-006325,SYNTH-ORDER-006325,CAPTURE,2026-01-01T18:02:19Z,832.11,24.43,807.68,USD,SYNTH-BATCH-USD-2026-01-03-0008,SETTLED
SYNTH-PROC-006326,SYNTH-ORDER-006326,CAPTURE,2026-01-02T19:47:34Z,2247.43,65.48,2181.95,USD,SYNTH-BATCH-USD-2026-01-04-0008,SETTLED
SYNTH-PROC-006327,SYNTH-ORDER-006327,CAPTURE,2026-01-03T22:24:07Z,2362.55,68.81,2293.74,USD,SYNTH-BATCH-USD-2026-01-05-0008,SETTLED
SYNTH-PROC-006328,SYNTH-ORDER-006328,CAPTURE,2026-01-04T00:32:52Z,228.81,6.94,221.87,USD,SYNTH-BATCH-USD-2026-01-06-0008,SETTLED
SYNTH-PROC-006329,SYNTH-ORDER-006329,CAPTURE,2026-01-05T02:53:54Z,943.95,27.67,916.28,USD,SYNTH-BATCH-USD-2026-01-07-0008,SETTLED
SYNTH-PROC-006330,SYNTH-ORDER-006330,CAPTURE,2026-01-06T05:10:32Z,8.64,0.55,8.09,EUR,SYNTH-BATCH-EUR-2026-01-08-0008,SETTLED
SYNTH-PROC-006331,SYNTH-ORDER-006331,CAPTURE,2026-01-07T07:24:26Z,2390.79,69.63,2321.16,GBP,SYNTH-BATCH-GBP-2026-01-09-0008,SETTLED
SYNTH-PROC-006332,SYNTH-ORDER-006332,CAPTURE,2026-01-08T08:59:34Z,193.11,5.90,187.21,USD,SYNTH-BATCH-USD-2026-01-10-0008,SETTLED
SYNTH-PROC-006333,SYNTH-ORDER-006333,CAPTURE,2026-01-09T11:31:37Z,749.09,22.02,727.07,USD,SYNTH-BATCH-USD-2026-01-11-0008,SETTLED
SYNTH-PROC-006334,SYNTH-ORDER-006334,CAPTURE,2026-01-10T13:23:37Z,2110.73,61.51,2049.22,USD,SYNTH-BATCH-USD-2026-01-12-0008,SETTLED
SYNTH-PROC-006335,SYNTH-ORDER-006335,CAPTURE,2026-01-11T15:28:16Z,2307.23,67.21,2240.02,USD,SYNTH-BATCH-USD-2026-01-13-0008,SETTLED
SYNTH-PROC-006336,SYNTH-ORDER-006336,CAPTURE,2026-01-12T18:18:47Z,149.37,4.63,144.74,USD,SYNTH-BATCH-USD-2026-01-14-0008,SETTLED
SYNTH-PROC-006337,SYNTH-ORDER-006337,CAPTURE,2026-01-13T20:29:02Z,1062.49,31.11,1031.38,USD,SYNTH-BATCH-USD-2026-01-15-0008,SETTLED
SYNTH-PROC-006338,SYNTH-ORDER-006338,CAPTURE,2026-01-14T22:40:09Z,623.02,18.37,604.65,USD,SYNTH-BATCH-USD-2026-01-16-0008,SETTLED
SYNTH-PROC-006339,SYNTH-ORDER-006339,CAPTURE,2026-01-15T00:27:20Z,2266.21,66.02,2200.19,USD,SYNTH-BATCH-USD-2026-01-17-0008,SETTLED
SYNTH-PROC-006340,SYNTH-ORDER-006340,CAPTURE,2026-01-16T03:17:55Z,885.43,25.98,859.45,EUR,SYNTH-BATCH-EUR-2026-01-18-0008,SETTLED
SYNTH-PROC-006341,SYNTH-ORDER-006341,CAPTURE,2026-01-17T04:38:22Z,1656.51,48.34,1608.17,GBP,SYNTH-BATCH-GBP-2026-01-19-0008,SETTLED
SYNTH-PROC-006342,SYNTH-ORDER-006342,CAPTURE,2026-01-18T07:27:36Z,698.92,20.57,678.35,USD,SYNTH-BATCH-DUPLICATE-006342,SETTLED
SYNTH-PROC-006343,SYNTH-ORDER-006343,CAPTURE,2026-01-19T09:06:54Z,70.72,2.35,68.37,USD,SYNTH-BATCH-USD-2026-01-21-0008,SETTLED
SYNTH-PROC-006344,SYNTH-ORDER-006344,CAPTURE,2026-01-20T11:54:17Z,2455.42,71.51,2383.91,USD,SYNTH-BATCH-USD-2026-01-22-0008,SETTLED
SYNTH-PROC-006345,SYNTH-ORDER-006345,CAPTURE,2026-01-21T13:43:44Z,51.52,1.79,49.73,USD,SYNTH-BATCH-USD-2026-01-23-0008,SETTLED
SYNTH-PROC-006345,SYNTH-ORDER-006345,CAPTURE,2026-01-21T13:43:44Z,51.52,1.79,49.73,USD,SYNTH-BATCH-USD-2026-01-23-0008,SETTLED
SYNTH-PROC-006346,SYNTH-ORDER-006346,CAPTURE,2026-01-22T15:43:56Z,504.47,14.93,489.54,USD,SYNTH-BATCH-USD-2026-01-24-0008,SETTLED
SYNTH-PROC-006347,SYNTH-ORDER-006347,CAPTURE,2026-01-23T18:39:59Z,886.05,26.00,860.05,USD,SYNTH-BATCH-USD-2026-01-25-0008,SETTLED
SYNTH-PROC-006348,SYNTH-ORDER-006348,CAPTURE,2026-01-24T20:04:30Z,2198.56,64.06,2134.50,USD,SYNTH-BATCH-USD-2026-01-26-0008,SETTLED
SYNTH-PROC-006349,SYNTH-ORDER-006349,CAPTURE,2026-01-25T22:42:50Z,1987.73,57.94,1929.79,USD,SYNTH-BATCH-USD-2026-01-27-0008,SETTLED
SYNTH-PROC-006349,SYNTH-ORDER-006349,CAPTURE,2026-01-25T22:42:50Z,1987.73,57.94,1929.79,USD,SYNTH-BATCH-USD-2026-01-27-0008,SETTLED
SYNTH-PROC-006350,SYNTH-ORDER-006350,CAPTURE,2026-01-26T00:51:36Z,1110.19,32.50,1077.69,EUR,SYNTH-BATCH-EUR-2026-01-28-0008,SETTLED
SYNTH-PROC-006351,SYNTH-ORDER-006351,CAPTURE,2026-01-27T02:59:26Z,2171.33,63.27,2108.06,GBP,SYNTH-BATCH-GBP-2026-01-29-0008,SETTLED
SYNTH-PROC-006352,SYNTH-ORDER-006352,CAPTURE,2026-01-28T05:33:38Z,1873.00,54.62,1818.38,USD,SYNTH-BATCH-USD-2026-01-30-0008,SETTLED
SYNTH-PROC-006353,SYNTH-ORDER-006353,CAPTURE,2026-01-29T07:09:51Z,970.26,28.44,941.82,USD,SYNTH-BATCH-USD-2026-01-31-0008,SETTLED
